time/total_timesteps,time/time_elapsed,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
1769280,6668,221147,-503.8587646484375,0.22278568148612976,0.37185919284820557,910.6591012399999,11536,3687.583984375,0.001,265,68.86,,
1769552,6669,221181,-406.9853210449219,0.2239471822977066,0.5808000564575195,911.6747071499999,11540,4476.73974609375,0.001,265,69.06,,
1769768,6670,221208,-352.5516357421875,0.224816232919693,0.23016497492790222,977.35650834,11544,2178.202392578125,0.001,265,60.22,,
1769928,6670,221228,-508.9945068359375,0.22575724124908447,0.17847590148448944,978.0954803,11548,2726.830810546875,0.001,265,60.37,,
1770000,6670,221237,-451.600830078125,0.22602148354053497,-0.1924288272857666,978.1098504599998,11549,1576.069580078125,0.001,265,60.42,,
1770000,,,,,,,,,,,,52.8,1625.2838496
1770192,6672,221261,-406.2671203613281,0.2267194539308548,0.49188560247421265,980.29130756,11552,1600.521240234375,0.001,265,60.55,,
1770376,6672,221284,-529.1240234375,0.2278309166431427,0.5729039907455444,977.1282424800002,11556,1821.225341796875,0.001,265,60.95,,
1770680,6673,221322,-437.99981689453125,0.22948835790157318,-0.47174984216690063,1005.9123316,11560,1629.748291015625,0.001,265,60.69,,
1770808,6674,221338,-481.7759094238281,0.22967703640460968,-1.006621241569519,980.9300702000002,11564,2032.920654296875,0.001,265,60.38,,
1771048,6675,221368,-505.9342956542969,0.22954973578453064,0.17741411924362183,982.3733710299999,11568,1872.596435546875,0.001,265,60.45,,
1771160,6675,221382,-432.11224365234375,0.22957050800323486,-0.17435598373413086,966.4180963100001,11572,3026.26123046875,0.001,265,61.73,,
1771416,6676,221414,-422.626708984375,0.22994108498096466,0.25274932384490967,1190.3600926,11576,2058.391357421875,0.001,265,52.73,,
1771496,6676,221424,-512.6925659179688,0.23005962371826172,-0.07891322672367096,1170.1493234200002,11580,2018.909912109375,0.001,265,51.98,,
1771768,6678,221458,-455.5486755371094,0.2303897589445114,-0.516081690788269,1171.1680177400003,11584,3914.57275390625,0.001,265,51.78,,
1771880,6678,221472,-482.9579162597656,0.23039625585079193,-0.5288957357406616,1169.60868852,11588,2482.859375,0.001,265,51.79,,
1772128,6679,221503,-460.64892578125,0.22982951998710632,0.5638869404792786,1168.87045789,11592,2768.99658203125,0.001,265,51.55,,
1772256,6679,221519,-425.3812255859375,0.22974446415901184,0.2931574285030365,1168.19122046,11596,1830.98828125,0.001,265,51.69,,
1772536,6680,221554,-492.3267822265625,0.22969458997249603,-0.6649754643440247,1505.62493063,11600,3642.93505859375,0.001,265,49.18,,
1772648,6681,221568,-480.1564025878906,0.2294437289237976,-0.3352036476135254,1504.35091944,11604,1492.58984375,0.001,265,49.26,,
1772880,6682,221597,-452.0650634765625,0.2282504141330719,-0.710206151008606,1505.28265415,11608,7914.95556640625,0.001,265,49.23,,
1773040,6682,221617,-492.7725830078125,0.22703516483306885,-0.19262659549713135,1504.2018996799995,11612,1512.84619140625,0.001,265,49.27,,
1773312,6683,221651,-498.8010559082031,0.22532857954502106,-1.1180318593978882,1537.88867872,11616,1670.4300537109375,0.001,265,49.58,,
1773400,6684,221662,-405.5712585449219,0.2246502786874771,-0.587253749370575,1533.5163394500005,11620,6878.02587890625,0.001,265,49.97,,
1773664,6685,221695,-464.8739929199219,0.22326494753360748,-0.6460433006286621,1532.17523937,11624,1389.853271484375,0.001,265,49.98,,
1773744,6685,221705,-424.4060363769531,0.222988098859787,0.4115464389324188,1532.1741074200002,11628,2696.15087890625,0.001,265,49.98,,
1774048,6686,221743,-447.30072021484375,0.22099831700325012,0.14738765358924866,1531.94580326,11632,1743.926025390625,0.001,265,49.95,,
1774312,6687,221776,-474.4627380371094,0.2193545550107956,-0.2612227201461792,1540.5179151299997,11636,2268.72900390625,0.001,265,49.25,,
1774464,6688,221795,-426.8367004394531,0.2182684987783432,-1.3383171558380127,1540.4153072800002,11640,2095.63525390625,0.001,265,48.99,,
1774672,6688,221821,-443.24908447265625,0.21580162644386292,-0.8120697736740112,1526.4634069800002,11644,2236.78466796875,0.001,265,49.18,,
1774840,6689,221842,-476.407958984375,0.21388612687587738,-0.7578855752944946,1524.58612469,11648,1604.7723388671875,0.001,265,49.07,,
1775000,6690,221862,-432.5790710449219,0.2125413864850998,-0.23038433492183685,1522.04786109,11652,4442.865234375,0.001,265,48.92,,
1775152,6690,221881,-449.4985046386719,0.21133734285831451,-0.645147442817688,1504.0737327200002,11656,2592.097900390625,0.001,265,47.96,,
1775336,6691,221904,-438.029052734375,0.2102753221988678,0.019574865698814392,1504.87809848,11660,1492.9876708984375,0.001,265,47.67,,
1775520,6692,221927,-484.134033203125,0.20923851430416107,-0.3967418670654297,1528.68620795,11664,2943.643798828125,0.001,265,47.87,,
1775776,6692,221959,-453.04595947265625,0.2087760865688324,0.7366597652435303,1530.2319239199999,11668,2106.085693359375,0.001,265,47.68,,
1775912,6693,221976,-394.60870361328125,0.20912738144397736,-0.040306031703948975,1547.14604924,11672,2695.314208984375,0.001,265,46.31,,
1776208,6694,222013,-457.7298583984375,0.2111293226480484,0.5840579867362976,1514.5029507699999,11676,1463.02880859375,0.001,265,46.37,,
1776312,6695,222026,-479.3892517089844,0.21218064427375793,0.9101676940917969,1541.4585115599998,11680,4563.51953125,0.001,265,46.59,,
1776624,6696,222065,-421.76336669921875,0.21536143124103546,1.0957976579666138,1538.31897271,11684,1984.112060546875,0.001,265,46.88,,
1776752,6696,222081,-376.7628479003906,0.21667775511741638,1.3480315208435059,1536.9260703300001,11688,3499.90478515625,0.001,265,47.1,,
1777040,6697,222117,-515.0166015625,0.22031448781490326,0.9959110617637634,1540.0951811,11692,2510.478515625,0.001,265,46.86,,
1777208,6698,222138,-448.2994384765625,0.22255121171474457,0.5906868577003479,1539.91037078,11696,1850.1639404296875,0.001,265,46.87,,
1777416,6699,222164,-379.1756896972656,0.2253967970609665,1.1153287887573242,1539.9122307600003,11700,4485.59716796875,0.001,265,47.0,,
1777576,6699,222184,-446.7734375,0.22750885784626007,0.5939694046974182,1457.8654759400004,11704,3569.4609375,0.001,265,49.57,,
1777728,6700,222203,-433.51422119140625,0.22921106219291687,0.9864118099212646,1433.8786974100003,11708,1974.505859375,0.001,265,49.28,,
1777976,6701,222234,-452.2781677246094,0.23190857470035553,0.5461926460266113,1431.9047602500002,11712,2223.45458984375,0.001,265,49.51,,
1778208,6702,222263,-360.953125,0.2342938482761383,0.981110692024231,1434.0510608599998,11716,2114.490234375,0.001,265,49.11,,
1778376,6702,222284,-414.84857177734375,0.23625583946704865,1.057533621788025,1436.8641240900001,11720,4241.845703125,0.001,265,48.69,,
1778560,6703,222307,-512.2652587890625,0.23820985853672028,-0.01876325160264969,1437.1852876999997,11724,1318.03125,0.001,265,48.79,,
1778792,6704,222336,-453.046142578125,0.23998698592185974,-0.8839223384857178,1438.4098190499997,11728,1137.57958984375,0.001,265,48.91,,
1779200,6706,222387,-519.2936401367188,0.23977427184581757,-1.0603272914886475,1439.76525326,11732,1617.1468505859375,0.001,265,48.78,,
1779416,6706,222414,-504.0530700683594,0.23831765353679657,-0.6048743724822998,1431.2143243500004,11736,3073.23974609375,0.001,265,49.23,,
1779632,6707,222441,-468.60540771484375,0.23687522113323212,-0.11970433592796326,1429.8292164199997,11740,5364.1357421875,0.001,265,49.41,,
1779944,6708,222480,-440.26904296875,0.23681549727916718,-0.18478238582611084,1445.54973991,11744,2718.33740234375,0.001,265,48.85,,
1780000,6708,222487,-425.0248107910156,0.237045556306839,0.322231650352478,1445.8451167499998,11746,2704.85888671875,0.001,265,48.82,,
1780000,,,,,,,,,,,,54.0,1497.1120088
1780280,6710,222522,-423.9205017089844,0.23785237967967987,-0.4454260468482971,1447.84494689,11748,3723.240966796875,0.001,265,48.81,,
1780328,6710,222528,-462.20001220703125,0.23796671628952026,-0.26359012722969055,1445.75043818,11752,12056.0859375,0.001,265,48.91,,
1780648,6712,222568,-441.398193359375,0.23753081262111664,-0.6870809197425842,1466.3047293799996,11756,2664.7998046875,0.001,265,49.08,,
1780928,6713,222603,-424.8017272949219,0.2365591675043106,-0.07251548767089844,1461.5900989499999,11760,3378.5556640625,0.001,265,49.19,,
1781160,6714,222632,-470.92156982421875,0.23582512140274048,0.09874820709228516,1462.1224289200002,11764,3603.28076171875,0.001,265,49.25,,
1781552,6715,222681,-451.8447570800781,0.23394793272018433,-0.24998676776885986,1459.6894969300001,11768,3620.21826171875,0.001,265,49.64,,
1781880,6716,222722,-478.39190673828125,0.2324075847864151,-0.31266775727272034,1458.1910084400004,11772,3376.93798828125,0.001,265,49.91,,
1782120,6717,222752,-502.35089111328125,0.2323334664106369,0.32682275772094727,1388.6158136799997,11776,4249.1171875,0.001,265,54.96,,
1782352,6718,222781,-429.59625244140625,0.23357710242271423,0.7465060949325562,1378.01806672,11780,1372.794677734375,0.001,265,55.05,,
1782552,6719,222806,-470.61920166015625,0.23493821918964386,0.6067875623703003,1383.4324291500002,11784,3021.3876953125,0.001,265,54.68,,
1782872,6720,222846,-444.9479064941406,0.2381366640329361,0.9186760187149048,1355.8427640999998,11788,1641.001953125,0.001,265,56.47,,
1783080,6721,222872,-482.2135314941406,0.24028846621513367,0.8095937967300415,1306.16922754,11792,2429.492919921875,0.001,265,56.88,,
1783320,6722,222902,-396.46759033203125,0.24197082221508026,0.5601826906204224,1307.73847789,11796,2600.862548828125,0.001,265,56.78,,
1783576,6723,222934,-408.1541748046875,0.2433324009180069,0.1856738179922104,1282.13007635,11800,1867.610595703125,0.001,265,56.43,,
1783760,6724,222957,-418.4442138671875,0.2435046285390854,-0.1885928511619568,1365.7230595899998,11804,3076.1904296875,0.001,265,53.79,,
1783944,6724,222980,-498.513916015625,0.24332785606384277,-0.5937088131904602,851.4357272,11808,3424.489501953125,0.001,265,61.83,,
1784128,6725,223003,-434.69415283203125,0.2426280528306961,0.16943594813346863,854.2247323,11812,2206.724609375,0.001,265,61.73,,
1784312,6726,223026,-401.912353515625,0.24218237400054932,-0.009734883904457092,855.1010912799998,11816,3537.821044921875,0.001,265,61.97,,
1784512,6727,223051,-387.95025634765625,0.24198901653289795,-0.5019239187240601,857.47337528,11820,2759.71630859375,0.001,265,61.91,,
1784696,6727,223074,-413.6838073730469,0.24201680719852448,0.08011556416749954,857.6183928500001,11824,2637.068359375,0.001,265,61.88,,
1784896,6728,223099,-481.09454345703125,0.24191437661647797,-0.38340285420417786,856.2599220500001,11828,2674.373779296875,0.001,265,61.76,,
1785064,6729,223120,-444.62359619140625,0.2412184476852417,-0.5074771046638489,856.10791871,11832,4248.13916015625,0.001,265,61.78,,
1785248,6729,223143,-515.883056640625,0.2404351681470871,0.19202683866024017,865.53917839,11836,3206.560302734375,0.001,265,61.22,,
1785448,6730,223168,-409.95306396484375,0.24011944234371185,-0.39790183305740356,866.06895706,11840,2179.05908203125,0.001,265,61.13,,
1785592,6731,223186,-484.06597900390625,0.23995749652385712,-0.5768581628799438,868.2005054400001,11844,9801.50390625,0.001,265,61.01,,
1785752,6731,223206,-480.3111572265625,0.239558145403862,-0.3077847361564636,869.1221577599999,11848,2174.122314453125,0.001,265,60.82,,
1785952,6732,223231,-476.57269287109375,0.23888078331947327,-0.2330372929573059,872.7812257400001,11852,3412.4580078125,0.001,265,60.62,,
1786144,6733,223255,-468.8663635253906,0.23858539760112762,0.4045019745826721,873.25670913,11856,6222.7099609375,0.001,265,60.78,,
1786272,6733,223271,-424.81878662109375,0.2384488582611084,-0.041959404945373535,876.5075383799999,11860,2845.76806640625,0.001,265,60.74,,
1786488,6734,223298,-427.10906982421875,0.23864208161830902,-0.28676503896713257,876.6936180799999,11864,1941.7352294921875,0.001,265,60.79,,
1786592,6735,223311,-446.47283935546875,0.23866063356399536,-0.07747060060501099,840.4093924700001,11868,4284.927734375,0.001,265,60.44,,
1786912,6736,223351,-453.7008972167969,0.2381434440612793,0.5778215527534485,842.4541996599999,11872,2052.09716796875,0.001,265,60.23,,
1787088,6737,223373,-472.48358154296875,0.23793339729309082,-0.5056777596473694,942.3899895299998,11876,2184.6416015625,0.001,265,55.12,,
1787272,6737,223396,-408.5766296386719,0.2375766783952713,-0.5371654033660889,954.47919468,11880,2938.796630859375,0.001,265,54.9,,
1787472,6738,223421,-484.3640441894531,0.23776547610759735,1.1443012952804565,916.57996608,11884,2249.884765625,0.001,265,55.87,,
1787864,6739,223470,-526.4357299804688,0.24001513421535492,0.8330977559089661,941.4330410199999,11888,2452.333984375,0.001,265,54.22,,
1788192,6741,223511,-470.67181396484375,0.24305450916290283,0.46182021498680115,980.0452651899999,11892,1927.747802734375,0.001,265,55.04,,
1788344,6741,223530,-439.2528076171875,0.24429744482040405,-0.005083233118057251,941.67234273,11896,2120.56298828125,0.001,265,56.4,,
1788568,6742,223558,-410.3985290527344,0.24564048647880554,0.5321686267852783,965.18319396,11900,1900.59765625,0.001,265,56.4,,
1788896,6743,223599,-404.47149658203125,0.24620692431926727,0.21945299208164215,956.38460661,11904,3807.771484375,0.001,265,56.72,,
1788936,6744,223604,-446.0399169921875,0.24633827805519104,-0.061297304928302765,1493.8381064999996,11908,5243.4482421875,0.001,265,48.86,,
1789264,6745,223645,-473.20831298828125,0.24546732008457184,0.03398141264915466,1490.17913656,11912,5989.1923828125,0.001,265,48.94,,
1789480,6746,223672,-493.7328186035156,0.2446707934141159,0.041180409491062164,1490.60943769,11916,3175.71826171875,0.001,265,48.85,,
1789696,6747,223699,-443.10968017578125,0.24449795484542847,-0.2662729322910309,1484.90206361,11920,2740.005126953125,0.001,265,49.28,,
1790000,6748,223737,-469.29571533203125,0.243503138422966,0.31430676579475403,1484.23235234,11923,2674.33447265625,0.001,265,49.4,,
1790000,,,,,,,,,,,,44.8,1638.7017655999996
1790024,6748,223740,-445.127685546875,0.2434331327676773,-0.23013389110565186,1484.03741178,11924,3190.4970703125,0.001,265,49.39,,
1790240,6749,223767,-462.549072265625,0.2427515834569931,-0.8901803493499756,1447.33885155,11928,1955.935791015625,0.001,265,49.39,,
1790432,6750,223791,-409.54022216796875,0.24211812019348145,-0.5522445440292358,1443.3815668099999,11932,2481.1240234375,0.001,265,49.54,,
1790712,6751,223826,-388.80377197265625,0.24081014096736908,-1.1478629112243652,1427.4638722099999,11936,1994.968505859375,0.001,265,50.66,,
1790904,6752,223850,-386.71734619140625,0.23936998844146729,-0.38823655247688293,1422.42243355,11940,2554.8857421875,0.001,265,50.68,,
1791112,6753,223876,-498.66656494140625,0.23758205771446228,0.08501006662845612,1421.1362690400003,11944,3717.3994140625,0.001,265,50.59,,
1791280,6753,223897,-379.4061279296875,0.236249640583992,-0.8160051107406616,1418.1298049099998,11948,2626.1572265625,0.001,265,51.01,,
1791600,6755,223937,-402.2135009765625,0.23337465524673462,0.08444471657276154,1396.51279364,11952,3652.33544921875,0.001,265,50.87,,
1791848,6756,223968,-413.45294189453125,0.23154225945472717,-1.083656668663025,1394.4742568100003,11956,3051.406982421875,0.001,265,51.09,,
1792120,6757,224002,-407.1811218261719,0.22906112670898438,-0.7379074692726135,1392.0933385100004,11960,3122.70654296875,0.001,265,51.41,,
1792328,6757,224028,-346.9657287597656,0.22715909779071808,-0.694135308265686,1253.29425882,11964,1233.085693359375,0.001,265,52.38,,
1792496,6758,224049,-360.5190124511719,0.22562634944915771,0.3549444079399109,1289.64763051,11968,6201.2392578125,0.001,265,52.5,,
1792712,6759,224076,-380.3598937988281,0.2246905267238617,0.06809961795806885,1288.7769362200002,11972,26657.31640625,0.001,265,52.51,,
1792976,6760,224109,-455.36859130859375,0.22412165999412537,0.29354408383369446,1288.29714213,11976,6668.017578125,0.001,265,52.65,,
1793192,6760,224136,-458.15472412109375,0.2243483066558838,-0.46730148792266846,1284.4486031200001,11980,3202.76904296875,0.001,265,52.96,,
1793320,6761,224152,-504.61541748046875,0.22479265928268433,0.9203360080718994,1319.1395552699998,11984,3328.92724609375,0.001,265,52.12,,
1793584,6762,224185,-481.7729797363281,0.22656744718551636,0.5961564183235168,1323.1597683100001,11988,1236.08544921875,0.001,265,51.74,,
1793832,6763,224216,-500.0386657714844,0.22860807180404663,0.9923332929611206,1252.0108367899998,11992,1370.907958984375,0.001,265,58.15,,
1794072,6764,224246,-443.80865478515625,0.23046527802944183,0.825287938117981,1288.2680095699998,11996,2236.385009765625,0.001,265,57.22,,
1794160,6764,224257,-448.1298828125,0.2309970110654831,0.5241296887397766,1233.8263330999998,12000,2657.18701171875,0.001,265,57.84,,
1794416,6765,224289,-406.76812744140625,0.2316058725118637,-0.18758749961853027,1241.9646438,12004,1888.905029296875,0.001,265,57.68,,
1794504,6765,224300,-417.0027160644531,0.23147982358932495,-0.47624391317367554,1246.86156573,12008,5279.39892578125,0.001,265,57.46,,
1794768,6766,224333,-502.21710205078125,0.23182156682014465,-0.07940435409545898,1250.7986752999998,12012,3008.5654296875,0.001,265,57.23,,
1794880,6767,224347,-441.63861083984375,0.2321338653564453,-0.23630079627037048,1249.8432097599998,12016,2662.888671875,0.001,265,57.22,,
1795128,6768,224378,-547.1116333007812,0.23287877440452576,0.2649245262145996,1254.6691798,12020,1662.4041748046875,0.001,265,56.72,,
1795400,6769,224412,-529.642578125,0.23462072014808655,-0.21633398532867432,1255.8008687,12024,1270.92236328125,0.001,265,56.69,,
1795544,6769,224430,-476.01898193359375,0.23517531156539917,-0.25847670435905457,1289.48803327,12028,4733.029296875,0.001,265,57.12,,
1795824,6770,224465,-477.4635009765625,0.23430235683918,-0.6325312256813049,1293.41147218,12032,3259.94921875,0.001,265,57.12,,
1795960,6771,224482,-513.7379760742188,0.23338523507118225,-0.8042917251586914,1308.8027634599998,12036,4480.28759765625,0.001,265,56.07,,
1796232,6772,224516,-535.6649169921875,0.23215563595294952,-0.2887788414955139,1312.72051509,12040,2212.72412109375,0.001,265,56.44,,
1796568,6773,224558,-530.7781982421875,0.2313554733991623,0.6172511577606201,1309.4976666199998,12044,4052.4833984375,0.001,265,56.76,,
1796688,6774,224573,-448.0831298828125,0.23151442408561707,-0.39698290824890137,1322.17204173,12048,3294.42578125,0.001,265,58.17,,
1796960,6775,224607,-456.7960205078125,0.23159807920455933,-0.13208436965942383,1320.1310456800002,12052,2588.1826171875,0.001,265,58.67,,
1797048,6775,224618,-539.661376953125,0.23146194219589233,0.8145207166671753,1323.0850237900002,12056,2919.891845703125,0.001,265,58.37,,
1797312,6776,224651,-505.49664306640625,0.23040291666984558,-0.8051673173904419,1324.58706288,12060,4186.92919921875,0.001,265,58.17,,
1797400,6776,224662,-492.0677490234375,0.2298680990934372,-0.34665465354919434,1462.5502695900002,12064,2609.037353515625,0.001,265,57.28,,
1797712,6777,224701,-520.412109375,0.22780388593673706,0.08235326409339905,1464.8591399,12068,1482.03759765625,0.001,265,57.31,,
1797768,6778,224708,-495.57061767578125,0.22750158607959747,-0.15140663087368011,1465.39339789,12072,2435.22265625,0.001,265,57.36,,
1798048,6779,224743,-561.9949951171875,0.2260810285806656,0.34727007150650024,1466.8572513299996,12076,2835.79541015625,0.001,265,57.21,,
1798120,6779,224752,-473.6982421875,0.22595423460006714,0.6744503974914551,1469.99329585,12080,4403.7041015625,0.001,265,57.0,,
1798384,6780,224785,-508.81195068359375,0.2266802042722702,0.4862014949321747,1471.7390396499998,12084,5422.00634765625,0.001,265,57.01,,
1798448,6780,224793,-496.048828125,0.22696499526500702,0.21163007616996765,1473.91203443,12088,5555.037109375,0.001,265,56.99,,
1798736,6781,224829,-464.21929931640625,0.22942838072776794,0.4042447805404663,1556.8952181399995,12092,1963.140869140625,0.001,265,49.41,,
1798824,6782,224840,-521.8687744140625,0.23028431832790375,0.49056118726730347,1558.2913519999995,12096,3271.25048828125,0.001,265,49.04,,
1799120,6783,224877,-552.6070556640625,0.23288168013095856,0.9394818544387817,1615.4592882999998,12100,1243.39990234375,0.001,265,48.72,,
1799392,6784,224911,-417.7802429199219,0.23649169504642487,0.8140319585800171,1614.5900697200004,12104,1079.291015625,0.001,265,48.74,,
1799488,6784,224923,-506.3166198730469,0.23788514733314514,0.7525129914283752,1612.23276147,12108,1633.7445068359375,0.001,265,48.76,,
1799744,6785,224955,-537.2362060546875,0.24053139984607697,0.4306207597255707,1606.7820553300003,12112,1373.5086669921875,0.001,265,49.34,,
1799848,6785,224968,-492.0670471191406,0.2412794828414917,0.5559249520301819,1604.5878421300004,12116,2766.148193359375,0.001,265,49.34,,
1800000,6786,224987,-481.2329406738281,0.2420915961265564,0.3645475208759308,1605.0790605,12118,2623.16748046875,0.001,265,49.37,,
1800000,,,,,,,,,,,,47.0,1568.3982836
1800160,6787,225007,-479.9530029296875,0.242645263671875,0.13757923245429993,1605.21227832,12120,2795.42919921875,0.001,265,49.37,,
1800216,6787,225014,-496.0268859863281,0.2427860051393509,0.32463183999061584,1604.7853131100003,12124,3366.07275390625,0.001,265,49.16,,
1800432,6788,225041,-490.01934814453125,0.2433650940656662,0.03677073121070862,1571.26269096,12128,1678.70947265625,0.001,265,48.9,,
1800600,6789,225062,-463.32562255859375,0.24303700029850006,-0.6901765465736389,1570.1677348500002,12132,1327.3067626953125,0.001,265,48.78,,
1800856,6790,225094,-468.18927001953125,0.24175766110420227,0.31057029962539673,1569.52259184,12136,2367.071533203125,0.001,265,48.69,,
1801000,6790,225112,-487.43084716796875,0.24080651998519897,0.0491909384727478,1570.39293694,12140,1153.4039306640625,0.001,265,48.31,,
1801288,6791,225148,-511.5964050292969,0.2389088124036789,-0.6001667976379395,1572.1176068099999,12144,1954.01171875,0.001,265,48.18,,
1801392,6792,225161,-454.08489990234375,0.23829305171966553,-0.11284446716308594,1583.1086857500004,12148,2212.833984375,0.001,265,46.65,,
1801688,6793,225198,-432.7198486328125,0.236768439412117,-0.500318169593811,1585.76800524,12152,5818.1689453125,0.001,265,46.21,,
1801776,6793,225209,-424.38824462890625,0.23649215698242188,-0.12636816501617432,1586.15542011,12156,1481.94384765625,0.001,265,46.25,,
1802080,6794,225247,-443.7314453125,0.23646880686283112,0.30750572681427,1586.3638373399997,12160,2346.3125,0.001,265,46.33,,
1802328,6796,225278,-464.3712463378906,0.23672370612621307,-0.12247616052627563,1585.80333576,12164,2711.59619140625,0.001,265,46.26,,
1802472,6796,225296,-352.35113525390625,0.23665860295295715,-0.338129460811615,1586.13290029,12168,2718.599365234375,0.001,265,46.18,,
1802784,6797,225335,-471.1905517578125,0.23453769087791443,-0.42306050658226013,1584.7036066499998,12172,7196.77685546875,0.001,265,46.22,,
1802840,6798,225342,-376.4810791015625,0.23409481346607208,-0.8651623725891113,1583.9900858199999,12176,2917.26611328125,0.001,265,46.28,,
1803184,6799,225385,-457.6379089355469,0.23106573522090912,-0.08059991896152496,1584.09339814,12180,2029.5064697265625,0.001,265,46.12,,
1803472,6800,225421,-448.21551513671875,0.23051610589027405,0.09186947345733643,1578.7464584400002,12184,1778.4058837890625,0.001,265,46.62,,
1803616,6800,225439,-528.59521484375,0.23043397068977356,0.12450194358825684,1576.06382235,12188,1696.36181640625,0.001,265,46.74,,
1803920,6801,225477,-482.2386779785156,0.23099637031555176,-0.6533257961273193,1576.00222779,12192,3558.1015625,0.001,265,46.71,,
1804016,6802,225489,-455.96148681640625,0.2312021553516388,-0.3685830235481262,1551.0615975099997,12196,1833.0032958984375,0.001,265,47.54,,
1804296,6803,225524,-411.42620849609375,0.23148804903030396,-0.41148078441619873,1550.49566504,12200,2349.4609375,0.001,265,47.43,,
1804616,6804,225564,-456.10638427734375,0.23114509880542755,-0.06570613384246826,1549.1299640500001,12204,2335.404052734375,0.001,265,47.37,,
1804736,6804,225579,-364.67938232421875,0.23129189014434814,0.21335898339748383,1547.85703017,12208,3521.306640625,0.001,265,47.47,,
1805064,6806,225620,-491.279296875,0.230862557888031,-0.7088637948036194,1552.7752671599999,12212,2103.96728515625,0.001,265,46.81,,
1805296,6807,225649,-410.9498596191406,0.22993570566177368,-0.44474565982818604,1555.2328777700002,12216,7426.5029296875,0.001,265,46.73,,
1805480,6807,225672,-445.5223083496094,0.22973895072937012,0.7488441467285156,1554.0316351599997,12220,3562.858154296875,0.001,265,46.77,,
1805656,6808,225694,-500.89080810546875,0.23008094727993011,0.46845316886901855,1541.8312711399997,12224,1408.416015625,0.001,265,48.38,,
1805824,6809,225715,-434.8889465332031,0.2311471849679947,0.3156823217868805,1578.6349158,12228,2793.30859375,0.001,265,48.12,,
1806104,6810,225750,-448.85919189453125,0.2329375296831131,0.582312822341919,1579.7783766500004,12232,2034.634033203125,0.001,265,47.99,,
1806232,6810,225766,-449.3277587890625,0.23377203941345215,0.4090535342693329,1579.4530866899995,12236,2614.95654296875,0.001,265,47.9,,
1806512,6811,225801,-482.1586608886719,0.2358681857585907,-0.6242412328720093,1579.12637674,12240,1707.861572265625,0.001,265,47.75,,
1806656,6812,225819,-463.3662109375,0.23660141229629517,0.4009148180484772,1580.5020672599996,12244,2049.22119140625,0.001,265,47.59,,
1806888,6813,225848,-348.0296936035156,0.23743894696235657,0.5977243185043335,1579.17505985,12248,4363.708984375,0.001,265,47.62,,
1807096,6813,225874,-460.18243408203125,0.23850882053375244,-0.2876267433166504,1574.4491854799999,12252,2320.9541015625,0.001,265,48.03,,
1807392,6814,225911,-455.52105712890625,0.24016772210597992,0.513408899307251,1574.0217998800001,12256,2732.4833984375,0.001,265,48.01,,
1807488,6815,225923,-451.66461181640625,0.24082162976264954,0.41622477769851685,1574.5583013999997,12260,6868.18701171875,0.001,265,47.92,,
1807792,6816,225961,-465.68084716796875,0.24233593046665192,-0.07877957820892334,1574.7138294899999,12264,3399.92578125,0.001,265,47.9,,
1807992,6817,225986,-420.5792236328125,0.2424445003271103,-0.38229793310165405,1573.09270694,12268,7785.7880859375,0.001,265,48.0,,
1808216,6818,226014,-397.79833984375,0.24175678193569183,-0.5703522562980652,1574.11376805,12272,6192.94921875,0.001,265,48.1,,
1808424,6818,226040,-504.1923522949219,0.2403668612241745,-0.6369047164916992,1550.8484905400003,12276,5667.26806640625,0.001,265,47.97,,
1808576,6819,226059,-438.35845947265625,0.23939813673496246,0.43308785557746887,1457.02146854,12280,4834.93701171875,0.001,265,57.61,,
1808808,6820,226088,-552.7538452148438,0.2386540174484253,-0.19993770122528076,1460.53070027,12284,3015.27099609375,0.001,265,57.3,,
1808992,6821,226111,-545.18701171875,0.23820732533931732,0.12373560667037964,1460.97870238,12288,3359.72509765625,0.001,265,57.49,,
1809224,6822,226140,-489.6806335449219,0.23785614967346191,-0.33681973814964294,1458.12572704,12292,1384.402587890625,0.001,265,57.76,,
1809408,6822,226163,-480.00518798828125,0.23733144998550415,-0.10817953944206238,1483.6676367400003,12296,1934.982666015625,0.001,265,57.03,,
1809696,6823,226199,-450.86578369140625,0.23566921055316925,-0.6452279090881348,1484.02712596,12300,2238.78271484375,0.001,265,57.3,,
1810000,6825,226237,-486.71844482421875,0.2332727462053299,-0.21313291788101196,1486.2247587600002,12303,2662.04541015625,0.001,265,57.34,,
1810000,,,,,,,,,,,,43.2,1681.0241404
1810040,6825,226242,-527.5484619140625,0.2331589162349701,0.49481165409088135,1486.67661097,12304,2262.869384765625,0.001,265,57.35,,
1810184,6826,226260,-502.30010986328125,0.23274561762809753,-0.6111034750938416,1474.1303320300003,12308,1789.263916015625,0.001,265,59.0,,
1810464,6827,226295,-495.9349365234375,0.23212280869483948,-0.1780458241701126,1464.3559480699998,12312,2178.427001953125,0.001,265,59.71,,
1810632,6828,226316,-422.5211486816406,0.2322106957435608,-0.035373955965042114,1457.2413631000004,12316,4309.0546875,0.001,265,60.97,,
1810856,6828,226344,-429.6342468261719,0.23262690007686615,0.16556285321712494,1469.8354439400002,12320,2082.482177734375,0.001,265,59.5,,
