train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,train/critic_loss,train/n_updates,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-388.055419921875,1444.0726796300003,1223840,0.32069647312164307,291,5952,2199.648681640625,152967,46.66,0.001,4197,0.22629547119140625,,
-313.2410583496094,1433.64492058,1224016,-0.586440920829773,291,5956,1357.0830078125,152989,47.8,0.001,4198,0.2265104055404663,,
-329.017822265625,1402.8330615700002,1224216,-0.04482927918434143,291,5960,2664.533935546875,153014,47.83,0.001,4198,0.22659163177013397,,
-356.5126953125,1401.9430880899997,1224448,0.3944510221481323,291,5964,1241.7484130859375,153043,47.98,0.001,4199,0.226164311170578,,
-331.83563232421875,1400.5046627000002,1224680,-1.3694144487380981,291,5968,2301.4951171875,153072,48.11,0.001,4200,0.2248924970626831,,
-269.9730224609375,1402.9872565399999,1224808,-0.21201962232589722,291,5972,928.27392578125,153088,47.91,0.001,4200,0.22348007559776306,,
-378.9447021484375,1369.91128493,1224976,-0.309976726770401,291,5976,1552.347412109375,153109,47.81,0.001,4201,0.22194966673851013,,
-324.77520751953125,1369.7100140900002,1225160,0.02301209419965744,291,5980,1797.6826171875,153132,47.59,0.001,4201,0.22074846923351288,,
-361.8415222167969,1367.3004755,1225328,0.7995953559875488,291,5984,1164.5086669921875,153153,47.51,0.001,4202,0.21993598341941833,,
-333.6815185546875,1365.2020245699998,1225600,-0.2964169979095459,291,5988,1585.98583984375,153187,47.62,0.001,4203,0.21901001036167145,,
-287.5070495605469,1364.96610115,1225640,0.5516619682312012,291,5992,1111.3779296875,153192,47.62,0.001,4203,0.21898026764392853,,
-393.1397705078125,1334.5957423599998,1225928,1.0739718675613403,291,5996,2245.571044921875,153228,47.47,0.001,4204,0.2187979519367218,,
-387.7225341796875,1333.60472599,1226008,0.6106646060943604,291,6000,2208.96484375,153238,47.53,0.001,4204,0.21919167041778564,,
-333.5164794921875,1330.3827913,1226272,0.46704575419425964,291,6004,940.6846923828125,153271,47.75,0.001,4205,0.22134479880332947,,
-347.76837158203125,1359.4453079499997,1226400,0.053820520639419556,291,6008,1010.790771484375,153287,48.11,0.001,4205,0.22226129472255707,,
-347.89739990234375,1358.9448514299997,1226624,0.9590452909469604,291,6012,1857.482666015625,153315,48.06,0.001,4206,0.22421394288539886,,
-329.66455078125,1394.5166070799996,1226808,0.2080676406621933,291,6016,2447.45458984375,153338,48.22,0.001,4206,0.2261722981929779,,
-313.874267578125,1394.71034304,1227080,0.32034581899642944,291,6020,2259.214111328125,153372,48.12,0.001,4207,0.2282954901456833,,
-309.32537841796875,1398.4838327499995,1227392,-0.4298679530620575,291,6024,2200.916748046875,153411,47.75,0.001,4208,0.22998709976673126,,
-365.6776123046875,1274.15338002,1227544,0.09001073241233826,291,6028,1120.3310546875,153430,52.7,0.001,4209,0.23000115156173706,,
-371.76171875,1369.0398530100001,1227808,-0.29434117674827576,291,6032,1175.358154296875,153463,49.52,0.001,4210,0.23016825318336487,,
-372.20257568359375,1369.3239708600001,1228088,-0.6864104270935059,291,6036,2903.82861328125,153498,49.57,0.001,4211,0.22935159504413605,,
-375.2071533203125,1498.9403352299998,1228360,0.8200705647468567,291,6040,2102.3056640625,153532,46.37,0.001,4211,0.22859668731689453,,
-344.87567138671875,1499.1478050700005,1228624,0.291521817445755,291,6044,1453.03857421875,153565,46.29,0.001,4212,0.22869594395160675,,
-290.95550537109375,1498.16193898,1228744,0.15803301334381104,291,6048,1012.6058349609375,153580,46.37,0.001,4213,0.22878284752368927,,
-270.21771240234375,1487.25942654,1229016,-0.5714275240898132,291,6052,1395.7237548828125,153614,48.12,0.001,4214,0.2287965714931488,,
-276.10174560546875,1499.4890225000001,1229328,-0.0778656154870987,291,6056,1961.382080078125,153653,46.86,0.001,4215,0.22833584249019623,,
-287.378662109375,1527.72090102,1229368,-0.03921052813529968,291,6060,2822.551025390625,153658,46.99,0.001,4215,0.22824949026107788,,
-360.7984619140625,1513.4223458799997,1229664,0.23523879051208496,291,6064,1673.318115234375,153695,49.81,0.001,4216,0.2288007140159607,,
-257.85491943359375,1491.2193338499999,1229832,0.22491149604320526,291,6068,4236.41748046875,153716,53.14,0.001,4216,0.23026451468467712,,
-277.9696044921875,1493.08887802,1230000,-0.40381354093551636,291,6070,1748.329833984375,153737,52.82,0.001,4217,0.23146173357963562,,
,,1230000,,,,,,,,,,242.8,804.2557743999998
-296.0481872558594,1492.59612333,1230120,0.30283188819885254,291,6072,1679.1468505859375,153752,52.86,0.001,4219,0.23187971115112305,,
-397.2378845214844,1517.30917051,1230312,0.09743297100067139,291,6076,1526.6885986328125,153776,53.79,0.001,4220,0.23224613070487976,,
-301.62957763671875,1514.3597798,1230448,1.4950628280639648,291,6080,1619.03564453125,153793,54.16,0.001,4220,0.23315958678722382,,
-343.33599853515625,1515.6214255999998,1230760,0.6110586524009705,291,6084,1823.740234375,153832,54.29,0.001,4221,0.2368069440126419,,
-338.5622863769531,1464.60078196,1230816,0.6646924018859863,291,6088,2947.76416015625,153839,55.39,0.001,4222,0.23747792840003967,,
-362.0571594238281,1466.4752622200003,1231064,0.5665228366851807,291,6092,1091.793701171875,153870,55.39,0.001,4222,0.24121271073818207,,
-388.8853454589844,1495.75210607,1231168,1.1820974349975586,291,6096,1968.35009765625,153883,55.64,0.001,4223,0.24289940297603607,,
-354.23199462890625,1493.1614370600003,1231416,0.11495891213417053,291,6100,5357.4462890625,153914,55.91,0.001,4224,0.24593836069107056,,
-354.03985595703125,1495.2416722500002,1231576,-0.4281688928604126,291,6104,1172.5888671875,153934,55.8,0.001,4224,0.24713364243507385,,
-358.9027099609375,1494.70817924,1231744,0.38275641202926636,291,6108,3145.69189453125,153955,55.72,0.001,4224,0.24791179597377777,,
-386.3416748046875,1465.87905124,1231936,1.1282405853271484,291,6112,2051.070556640625,153979,55.4,0.001,4225,0.24914851784706116,,
-389.4098815917969,1463.620446,1232088,0.2409743219614029,291,6116,2121.79443359375,153998,55.73,0.001,4226,0.250209778547287,,
-310.8116455078125,1463.0579596100006,1232280,0.4429472088813782,291,6120,2171.92431640625,154022,55.82,0.001,4226,0.25152790546417236,,
-244.3771514892578,1462.89845884,1232576,1.0008039474487305,291,6124,1849.7791748046875,154059,55.75,0.001,4227,0.2548834979534149,,
-355.6956787109375,1585.3436987100001,1232872,0.1479354202747345,291,6128,6679.4970703125,154096,51.09,0.001,4228,0.25936824083328247,,
-335.752197265625,1581.0944562799996,1232952,-1.1240432262420654,291,6132,2830.53466796875,154106,51.58,0.001,4228,0.25995153188705444,,
-298.0386962890625,1564.87780995,1233240,-0.22543056309223175,291,6136,1592.708251953125,154142,52.48,0.001,4229,0.2598099708557129,,
-349.1142578125,1563.03995861,1233456,-0.29138755798339844,291,6140,2261.30859375,154169,52.73,0.001,4230,0.2587403953075409,,
-338.52154541015625,1562.16584561,1233576,-0.71708083152771,291,6144,3186.549560546875,154184,52.79,0.001,4230,0.25804224610328674,,
-415.078857421875,1562.1256053499997,1233784,-0.11116456240415573,291,6148,1984.6329345703125,154210,52.85,0.001,4231,0.25624415278434753,,
-331.17828369140625,1570.63716338,1233968,-0.35012179613113403,291,6152,8139.7919921875,154233,51.4,0.001,4232,0.2545173168182373,,
-424.49737548828125,1571.3062927199999,1234232,-0.3608546555042267,291,6156,2407.397705078125,154266,51.41,0.001,4232,0.25152450799942017,,
-364.10406494140625,1573.24825116,1234408,-0.0219937264919281,291,6160,2130.929931640625,154288,51.32,0.001,4233,0.2494734525680542,,
-423.0609130859375,1586.2725539900002,1234560,-0.7053643465042114,291,6164,1344.9493408203125,154307,48.66,0.001,4234,0.24868297576904297,,
-322.843505859375,1607.38336619,1234752,-0.12140856683254242,291,6168,2421.96044921875,154331,45.46,0.001,4234,0.24783124029636383,,
-304.8768005371094,1605.91269131,1235000,-1.0057992935180664,291,6172,1255.3836669921875,154362,45.81,0.001,4235,0.2461896538734436,,
-359.699951171875,1511.44978438,1235216,-0.6640833020210266,291,6176,2242.205810546875,154389,49.57,0.001,4236,0.243983194231987,,
-377.7331848144531,1512.2732617899999,1235352,-0.7690725326538086,291,6180,1888.4520263671875,154406,49.44,0.001,4236,0.24232272803783417,,
-315.01458740234375,1512.93908247,1235616,0.7149525284767151,291,6184,7532.951171875,154439,49.27,0.001,4237,0.24075931310653687,,
-321.26177978515625,1563.36923708,1235680,0.06300188601016998,291,6188,3720.48291015625,154447,48.38,0.001,4237,0.24070848524570465,,
-364.408935546875,1562.0410143799998,1235944,0.5395457744598389,291,6192,2879.969482421875,154480,48.41,0.001,4238,0.24026508629322052,,
-381.6275939941406,1556.36219979,1236024,-0.11280325055122375,291,6196,1047.0400390625,154490,48.83,0.001,4238,0.24028363823890686,,
-385.9339599609375,1560.1978575,1236224,-0.8486644625663757,291,6200,2276.796630859375,154515,48.46,0.001,4239,0.23983722925186157,,
-457.8336181640625,1560.5796407600003,1236352,0.2256009429693222,291,6204,1693.771484375,154531,48.41,0.001,4239,0.23897483944892883,,
-335.927001953125,1559.59329083,1236592,-0.08808472752571106,291,6208,1703.1878662109375,154561,48.54,0.001,4240,0.2375924438238144,,
-290.473876953125,1586.61897428,1236712,-0.2739824056625366,291,6212,930.49267578125,154576,49.03,0.001,4241,0.2371666133403778,,
-340.7601623535156,1591.61456631,1236880,-0.9338718056678772,291,6216,2482.7080078125,154597,48.39,0.001,4241,0.23628045618534088,,
-261.6533508300781,1592.1199519499999,1237000,-0.12845885753631592,291,6220,2140.44140625,154612,48.25,0.001,4241,0.2350122630596161,,
-320.31988525390625,1592.24041225,1237184,0.35529449582099915,291,6224,1027.88720703125,154635,48.25,0.001,4242,0.23338674008846283,,
-390.9474792480469,1594.87728154,1237456,-0.2604808807373047,291,6228,1189.1732177734375,154669,47.96,0.001,4243,0.23160283267498016,,
-369.3432312011719,1600.14455525,1237536,-0.4067325294017792,291,6232,1233.136474609375,154679,47.29,0.001,4243,0.23124651610851288,,
-390.29962158203125,1615.3320720000002,1237824,0.008130908012390137,291,6236,1234.353759765625,154715,46.42,0.001,4244,0.22931884229183197,,
-369.23712158203125,1608.6620647299994,1238024,-0.02927638590335846,291,6240,3825.0205078125,154740,47.05,0.001,4245,0.2278398722410202,,
-358.1793518066406,1606.9873929999999,1238168,-0.5651133060455322,291,6244,3108.537109375,154758,47.09,0.001,4245,0.2266843318939209,,
-387.0572509765625,1604.16366763,1238408,-0.49009910225868225,291,6248,3336.898681640625,154788,47.12,0.001,4246,0.22478534281253815,,
-315.7563781738281,1603.0781365999999,1238600,0.03708676993846893,291,6252,718.8328857421875,154812,47.08,0.001,4247,0.22381635010242462,,
-348.211181640625,1601.05035444,1238808,0.09166696667671204,291,6256,921.6143188476562,154838,47.14,0.001,4247,0.2230151891708374,,
-317.224365234375,1600.9006941700002,1239032,0.48294997215270996,291,6260,2648.943359375,154866,47.2,0.001,4248,0.22296488285064697,,
-429.00201416015625,1595.30520964,1239344,0.12994694709777832,291,6264,1803.259033203125,154905,47.57,0.001,4249,0.2243385910987854,,
-344.51373291015625,1592.5026939200002,1239464,1.0974407196044922,291,6268,1024.18505859375,154920,47.8,0.001,4250,0.22484998404979706,,
-398.66455078125,1589.3787755000003,1239688,0.4959481358528137,291,6272,1515.813232421875,154948,47.93,0.001,4250,0.22671720385551453,,
-405.42376708984375,1621.42605177,1239808,0.6900133490562439,291,6276,2015.00341796875,154963,46.49,0.001,4251,0.2278643399477005,,
-323.31231689453125,1623.6461913100002,1240000,1.3575069904327393,291,6279,1424.18017578125,154987,46.29,0.001,4251,0.23007255792617798,,
,,1240000,,,,,,,,,,35.6,1178.7853891999998
-359.7884521484375,1624.5464480199998,1240032,0.4947758913040161,291,6280,1607.994873046875,154991,46.26,0.001,4252,0.2303612232208252,,
-369.03692626953125,1621.4949571600002,1240120,0.8398160934448242,291,6284,1261.8033447265625,155002,46.64,0.001,4252,0.23155932128429413,,
-348.4627380371094,1622.6755384,1240328,0.8781273365020752,291,6288,1752.7685546875,155028,46.42,0.001,4253,0.23340581357479095,,
-353.86846923828125,1622.6939074900004,1240504,0.48264944553375244,291,6292,1581.798583984375,155050,46.45,0.001,4253,0.2353096902370453,,
-358.1305847167969,1590.83034913,1240656,0.7136355638504028,291,6296,2054.565673828125,155069,46.06,0.001,4254,0.2369181364774704,,
-363.5434875488281,1590.6991449500001,1240808,0.8323801159858704,291,6300,2423.56103515625,155088,46.2,0.001,4254,0.23829004168510437,,
-358.46685791015625,1591.1975983399998,1241024,0.16423854231834412,291,6304,1459.57568359375,155115,46.2,0.001,4255,0.23961538076400757,,
-375.4703369140625,1559.0824659100003,1241168,-0.06563454866409302,291,6308,1300.101318359375,155133,45.97,0.001,4255,0.23994486033916473,,
-368.8963928222656,1560.5622697699998,1241376,-0.5174362659454346,291,6312,3509.04248046875,155159,45.87,0.001,4256,0.23991473019123077,,
-293.44439697265625,1556.8455737600002,1241520,-0.24287113547325134,291,6316,1565.9404296875,155177,46.61,0.001,4256,0.23942790925502777,,
-354.3924865722656,1557.56657713,1241680,0.049683764576911926,291,6320,2277.79931640625,155197,46.63,0.001,4257,0.23858389258384705,,
-306.684814453125,1558.1212657300002,1241968,-0.04993104934692383,291,6324,4109.7001953125,155233,46.63,0.001,4258,0.237693652510643,,
-353.9320068359375,1553.33192139,1242248,0.2369193136692047,291,6328,1138.622802734375,155268,47.06,0.001,4259,0.23717276751995087,,
-366.84039306640625,1527.60589492,1242504,0.337476909160614,291,6332,1887.5634765625,155300,47.95,0.001,4259,0.23700466752052307,,
-356.277099609375,1526.5567630599999,1242656,0.37143638730049133,291,6336,1331.110595703125,155319,48.1,0.001,4260,0.23715530335903168,,
-376.560302734375,1530.0867155499998,1242832,0.8408124446868896,291,6340,1154.599365234375,155341,47.85,0.001,4261,0.23797132074832916,,
-307.4559020996094,1532.1703237699999,1243072,0.16272073984146118,291,6344,1641.9521484375,155371,47.8,0.001,4261,0.23967093229293823,,
-314.0157470703125,1535.07521359,1243304,0.36534130573272705,291,6348,1561.767333984375,155400,47.7,0.001,4262,0.24127714335918427,,
-353.94769287109375,1538.05341521,1243424,0.8859591484069824,291,6352,1655.224365234375,155415,47.43,0.001,4263,0.2421940416097641,,
-328.0299072265625,1540.3809601999997,1243688,0.7219951152801514,291,6356,1389.2294921875,155448,47.3,0.001,4263,0.2438453882932663,,
-379.4107971191406,1540.9784397399999,1243912,0.9121819734573364,291,6360,1324.4005126953125,155476,47.2,0.001,4264,0.24558685719966888,,
-402.69451904296875,1531.68433065,1244016,0.051296547055244446,291,6364,3236.362548828125,155489,47.76,0.001,4264,0.24631120264530182,,
-443.9810791015625,1533.6089223899999,1244288,0.29995355010032654,291,6368,1098.5751953125,155523,47.52,0.001,4265,0.24815653264522552,,
-377.14080810546875,1539.11582375,1244488,0.0209336057305336,291,6372,1915.41943359375,155548,47.01,0.001,4266,0.24955078959465027,,
-382.41033935546875,1605.59156285,1244632,-0.9033060073852539,291,6376,901.8167724609375,155566,44.08,0.001,4266,0.24974970519542694,,
-421.9061584472656,1604.9463034599999,1244800,0.5070742964744568,291,6380,1692.304443359375,155587,44.11,0.001,4267,0.24934233725070953,,
-378.1420593261719,1608.80040645,1245104,0.0854715034365654,291,6384,6040.529296875,155625,43.64,0.001,4268,0.24815614521503448,,
-362.2762451171875,1600.7861505800001,1245352,-0.9841427803039551,291,6388,1417.41552734375,155656,44.45,0.001,4268,0.24610523879528046,,
-356.62060546875,1600.8721935,1245504,-0.22506360709667206,291,6392,1912.43359375,155675,44.38,0.001,4269,0.2446041852235794,,
-381.4427490234375,1567.36365076,1245816,-0.5105962753295898,291,6396,2164.044921875,155714,50.23,0.001,4270,0.2414572834968567,,
-367.6015319824219,1563.33193343,1245912,-1.0366660356521606,291,6400,1432.48388671875,155726,50.57,0.001,4270,0.24031546711921692,,
-369.66357421875,1560.8594213899999,1246096,-1.2468972206115723,291,6404,1925.4212646484375,155749,50.78,0.001,4271,0.23774774372577667,,
-358.22149658203125,1596.27134788,1246200,-0.7630449533462524,291,6408,5417.26513671875,155762,50.69,0.001,4271,0.23652330040931702,,
-340.6518249511719,1597.0658879499997,1246392,-0.49101558327674866,291,6412,1517.55322265625,155786,50.53,0.001,4272,0.23417405784130096,,
-328.8900146484375,1601.83495596,1246480,-0.3057502210140228,291,6416,1414.6715087890625,155797,49.76,0.001,4272,0.2331288754940033,,
-346.5630187988281,1600.82013275,1246688,-0.7746765613555908,291,6420,870.5763549804688,155823,49.76,0.001,4273,0.231924369931221,,
-351.27294921875,1602.4337024900003,1246776,-0.6853926777839661,291,6424,1056.77734375,155834,49.62,0.001,4273,0.23135720193386078,,
-375.8472900390625,1570.5384174,1246984,0.09875921905040741,291,6428,1034.402587890625,155860,49.22,0.001,4274,0.23070192337036133,,
-375.77569580078125,1597.05809161,1247128,0.017003804445266724,291,6432,1941.330078125,155878,48.3,0.001,4274,0.23062749207019806,,
-336.342041015625,1597.0909601,1247280,0.3779468536376953,291,6436,706.89306640625,155897,48.16,0.001,4275,0.2307627648115158,,
-361.9602966308594,1602.2548525900004,1247448,0.9624210596084595,291,6440,2901.213134765625,155918,47.52,0.001,4275,0.23135635256767273,,
-392.5006103515625,1601.11814326,1247592,0.5335983633995056,291,6444,2023.6661376953125,155936,47.49,0.001,4276,0.2320261001586914,,
-302.1156005859375,1600.93195259,1247776,0.8392006158828735,291,6448,1864.25537109375,155959,47.47,0.001,4276,0.23256231844425201,,
-379.4622802734375,1598.7076382799999,1248032,-0.4425801634788513,291,6452,1368.0693359375,155991,47.62,0.001,4277,0.23331201076507568,,
-338.71844482421875,1596.0532134,1248224,0.33115264773368835,291,6456,1377.8353271484375,156015,47.9,0.001,4278,0.23382271826267242,,
-308.5112609863281,1587.77717336,1248480,-0.072797030210495,291,6460,2091.037841796875,156047,48.77,0.001,4279,0.23453834652900696,,
-359.8370361328125,1558.96079336,1248592,-0.2232014536857605,291,6464,1214.247802734375,156061,47.68,0.001,4279,0.23483335971832275,,
-367.14202880859375,1558.7917710200002,1248880,0.26978641748428345,291,6468,2652.853271484375,156097,47.64,0.001,4280,0.23618637025356293,,
-337.30584716796875,1553.45877791,1249144,1.0061410665512085,291,6472,1440.6630859375,156130,48.53,0.001,4281,0.23807165026664734,,
-339.52410888671875,1553.59110374,1249352,0.5110436081886292,291,6476,974.5828857421875,156156,48.54,0.001,4281,0.23964880406856537,,
-347.2551574707031,1553.0157436299996,1249512,0.11294925212860107,291,6480,1323.38916015625,156176,48.6,0.001,4282,0.24114952981472015,,
-283.08740234375,1552.7561194199998,1249808,0.2966943383216858,291,6484,4545.3212890625,156213,48.65,0.001,4283,0.24285145103931427,,
-359.92803955078125,1558.1241001199994,1249936,-0.2311583310365677,291,6488,1607.3834228515625,156229,48.04,0.001,4283,0.24332720041275024,,
-284.1226806640625,1558.1241001199994,1250000,0.061164990067481995,291,6488,2619.21240234375,156237,48.04,0.001,4284,0.24338538944721222,,
,,1250000,,,,,,,,,,85.0,716.0933678
-343.2022399902344,1557.5118814799998,1250224,-0.43438059091567993,291,6492,2450.86328125,156265,48.02,0.001,4285,0.24312199652194977,,
-353.48333740234375,1625.2893212499998,1250488,-0.07009142637252808,291,6496,1860.3760986328125,156298,42.36,0.001,4286,0.24341823160648346,,
-313.47003173828125,1627.6079235099999,1250680,-0.177284836769104,291,6500,1648.9814453125,156322,42.03,0.001,4287,0.24328254163265228,,
-384.95281982421875,1628.70068926,1250840,-0.4160088300704956,291,6504,1067.6551513671875,156342,41.82,0.001,4287,0.24263416230678558,,
-325.1094665527344,1573.56116495,1251168,0.6287283897399902,291,6508,2194.405517578125,156383,45.54,0.001,4288,0.24168245494365692,,
-338.41546630859375,1569.7959113799998,1251264,-0.5360372066497803,291,6512,1623.6585693359375,156395,46.04,0.001,4288,0.241550475358963,,
-373.1001281738281,1533.4115453,1251464,-0.3811188340187073,291,6516,2655.24560546875,156420,49.09,0.001,4289,0.24107258021831512,,
-351.8489990234375,1534.4660373699999,1251544,0.8267273902893066,291,6520,1821.133056640625,156430,49.05,0.001,4289,0.240803062915802,,
-302.1651611328125,1534.6908548499998,1251760,0.37310370802879333,291,6524,1427.197998046875,156457,49.0,0.001,4290,0.24094268679618835,,
-365.7748718261719,1571.3188533400003,1251888,-0.10088396072387695,291,6528,2773.45703125,156473,48.98,0.001,4290,0.24087342619895935,,
-389.39697265625,1531.46604676,1252088,-0.24890480935573578,291,6532,1751.2164306640625,156498,49.08,0.001,4291,0.2406497299671173,,
-319.1391906738281,1527.5078961700003,1252224,-0.14958304166793823,291,6536,2017.991943359375,156515,49.62,0.001,4291,0.24054455757141113,,
-337.4503173828125,1528.6642244700006,1252456,0.3404861092567444,291,6540,2376.2919921875,156544,49.57,0.001,4292,0.24035026133060455,,
-329.8150634765625,1529.4351187799998,1252688,-0.12962448596954346,291,6544,1995.2637939453125,156573,49.55,0.001,4293,0.24077539145946503,,
-407.8575744628906,1518.80602174,1252824,0.15422800183296204,291,6548,2780.03564453125,156590,50.22,0.001,4293,0.24102191627025604,,
-373.7842102050781,1491.50457499,1253112,0.8323118686676025,291,6552,2348.486083984375,156626,49.79,0.001,4294,0.24212738871574402,,
-365.5792541503906,1495.1815817600002,1253248,0.10511288791894913,291,6556,2486.86767578125,156643,49.43,0.001,4295,0.24287188053131104,,
-407.21331787109375,1501.3986377000003,1253512,-0.3622884452342987,291,6560,1988.859619140625,156676,48.63,0.001,4296,0.24372266232967377,,
-307.49102783203125,1547.7604317400003,1253784,0.5754057765007019,291,6564,1929.039794921875,156710,48.33,0.001,4296,0.24379660189151764,,
-344.62579345703125,1497.6383628199997,1254096,-1.1323975324630737,291,6568,1914.198974609375,156749,49.34,0.001,4298,0.2429027259349823,,
-374.13702392578125,1506.39627762,1254312,0.23309417068958282,291,6572,2281.4853515625,156776,48.2,0.001,4298,0.24160724878311157,,
-393.4579772949219,1487.2857287699999,1254544,0.6498461365699768,291,6576,2919.04248046875,156805,51.0,0.001,4299,0.24136532843112946,,
-366.1014709472656,1394.722852,1254672,0.7614107131958008,291,6580,1727.320556640625,156821,51.92,0.001,4299,0.24183592200279236,,
-446.1846923828125,1396.1708395,1254920,0.6714494228363037,291,6584,1569.827880859375,156852,51.83,0.001,4300,0.24355223774909973,,
-404.6444091796875,1395.5593551600002,1255072,0.477507084608078,291,6588,2037.371826171875,156871,52.0,0.001,4301,0.2448223978281021,,
-389.6641845703125,1399.26071286,1255360,0.540922224521637,291,6592,2059.92724609375,156907,51.9,0.001,4302,0.24655835330486298,,
-386.41082763671875,1399.69069008,1255464,0.6012977957725525,291,6596,2624.82861328125,156920,51.91,0.001,4302,0.2471516728401184,,
-368.80682373046875,1400.3501415399996,1255680,0.8049870133399963,291,6600,1097.3115234375,156947,51.83,0.001,4303,0.24818092584609985,,
-394.58111572265625,1399.1546945599998,1255792,-0.10183964669704437,291,6604,5922.96240234375,156961,51.84,0.001,4303,0.24880102276802063,,
-413.7872314453125,1452.4850092200002,1256024,0.786139726638794,291,6608,1300.823486328125,156990,48.27,0.001,4304,0.24967078864574432,,
-371.3612060546875,1454.7475896199999,1256312,1.0330660343170166,291,6612,1927.064697265625,157026,47.91,0.001,4305,0.2513922452926636,,
-312.3312683105469,1488.56902024,1256440,0.16223405301570892,291,6616,3408.669921875,157042,45.04,0.001,4305,0.2520221471786499,,
-366.84588623046875,1481.0662723200003,1256664,-0.29619643092155457,291,6620,3094.14208984375,157070,45.86,0.001,4306,0.252419650554657,,
-331.1802978515625,1475.73238717,1256992,-0.31699907779693604,291,6624,1957.16064453125,157111,46.18,0.001,4307,0.2508999705314636,,
-337.1630554199219,1471.04759348,1257088,-0.7467563152313232,291,6628,1368.634521484375,157123,46.5,0.001,4307,0.25011056661605835,,
-407.2332763671875,1510.18402414,1257368,-0.8764930963516235,291,6632,1957.2232666015625,157158,46.28,0.001,4308,0.24716132879257202,,
-346.1142272949219,1514.3370951499999,1257624,-0.79200279712677,291,6636,1727.898681640625,157190,45.7,0.001,4309,0.24466435611248016,,
-404.36767578125,1445.6820890600002,1257888,-0.17400696873664856,291,6640,1062.8228759765625,157223,48.07,0.001,4310,0.24280677735805511,,
-332.5281982421875,1445.4355885100001,1257992,-0.6128729581832886,291,6644,3045.70263671875,157236,48.13,0.001,4310,0.2422492802143097,,
-433.2227478027344,1456.7615099499997,1258192,-0.03995823860168457,291,6648,1949.3533935546875,157261,47.4,0.001,4310,0.24120208621025085,,
-417.861328125,1486.0993551499998,1258328,-0.29226547479629517,291,6652,1206.254150390625,157278,47.7,0.001,4311,0.24099665880203247,,
-368.8213806152344,1485.08355708,1258568,0.10824412107467651,291,6656,1796.18212890625,157308,47.73,0.001,4312,0.2405344396829605,,
-355.368896484375,1485.36824402,1258896,0.4899459481239319,291,6660,6755.36474609375,157349,47.73,0.001,4313,0.23961558938026428,,
-338.9047546386719,1483.09182965,1259168,-0.5818142890930176,291,6664,1928.181884765625,157383,47.84,0.001,4314,0.23888342082500458,,
-316.864501953125,1475.3747550500002,1259416,0.2591458559036255,291,6668,2980.18896484375,157414,48.1,0.001,4314,0.23830467462539673,,
-307.0654296875,1475.11743019,1259704,-0.5900439620018005,291,6672,3742.357666015625,157450,48.09,0.001,4315,0.23842981457710266,,
-376.61212158203125,1480.6834256799996,1259920,-0.17047815024852753,291,6676,1893.24462890625,157477,46.76,0.001,4316,0.23842887580394745,,
-307.0850524902344,1481.3446568900001,1260000,0.21162515878677368,291,6678,1828.2049560546875,157487,46.66,0.001,4316,0.2384057492017746,,
,,1260000,,,,,,,,,,35.2,1766.3048132
-325.9576416015625,1502.8925994100002,1260080,0.46310633420944214,291,6680,1044.3380126953125,157497,54.88,0.001,4317,0.23843953013420105,,
-388.2271728515625,1500.3718611399997,1260280,0.14565658569335938,291,6684,1874.010498046875,157522,55.02,0.001,4318,0.2390878051519394,,
-351.67779541015625,1504.08652837,1260368,0.37058234214782715,291,6688,1312.00146484375,157533,54.53,0.001,4318,0.23946669697761536,,
-355.28399658203125,1490.6089603799999,1260632,0.9939336776733398,291,6692,2768.38916015625,157566,56.05,0.001,4319,0.24103973805904388,,
-324.9306335449219,1489.58465044,1260680,-0.017769664525985718,291,6696,2360.730712890625,157572,55.9,0.001,4319,0.2413477897644043,,
-373.7167053222656,1487.42023663,1260968,0.37696364521980286,291,6700,1257.339111328125,157608,56.04,0.001,4320,0.24270714819431305,,
-352.537353515625,1487.7353241800001,1261072,0.07912187278270721,291,6704,4165.76318359375,157621,55.99,0.001,4321,0.2431902438402176,,
-401.0872802734375,1487.98440412,1261296,0.5514829754829407,291,6708,2103.24365234375,157649,55.97,0.001,4321,0.2440875619649887,,
-342.4851989746094,1487.58733683,1261568,0.19095593690872192,291,6712,1634.83837890625,157683,56.03,0.001,4322,0.24564644694328308,,
-366.7900390625,1487.4261797299998,1261680,0.43050965666770935,291,6716,2830.70751953125,157697,56.12,0.001,4323,0.24641534686088562,,
-315.3314208984375,1493.8664166100002,1261896,0.519426703453064,291,6720,2084.9765625,157724,55.35,0.001,4323,0.24776054918766022,,
-277.7456359863281,1497.7768720699999,1262048,0.16801032423973083,291,6724,1398.746337890625,157743,55.13,0.001,4324,0.24859946966171265,,
-334.06243896484375,1499.2525705199996,1262272,-0.9280892014503479,291,6728,2880.15869140625,157771,55.06,0.001,4325,0.24935099482536316,,
-393.6286315917969,1500.2626772300002,1262480,-0.4337712526321411,291,6732,967.9056396484375,157797,55.06,0.001,4325,0.2487395852804184,,
-352.8077697753906,1499.70440009,1262640,-0.42124807834625244,291,6736,1607.41064453125,157817,55.14,0.001,4326,0.24824067950248718,,
