time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,time/episodes,time/time_elapsed,train/critic_loss,time/fps,train/ent_coef_loss,train/actor_loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1773008,1743.77821045,35.98,0.3480962812900543,23676,6060,4709.37158203125,292,0.47380349040031433,-544.065673828125,221613,0.001,,
1773112,1740.10112421,36.38,0.34897905588150024,23680,6060,11363.599609375,292,0.2840716242790222,-566.966796875,221626,0.001,,
1773272,1744.1133692099997,35.99,0.35008102655410767,23684,6060,6650.5263671875,292,0.09270745515823364,-505.59271240234375,221646,0.001,,
1773352,1745.2299838899996,35.83,0.35068196058273315,23688,6061,4368.83154296875,292,0.15875861048698425,-526.623779296875,221656,0.001,,
1773504,1746.80818117,35.69,0.35153648257255554,23692,6061,8769.892578125,292,0.3065478801727295,-561.2905883789062,221675,0.001,,
1773584,1748.10711435,35.55,0.35212770104408264,23696,6062,2339.67822265625,292,-0.08605189621448517,-536.4918212890625,221685,0.001,,
1773776,1715.90746654,35.5,0.3535732328891754,23700,6062,2669.073486328125,292,0.299352765083313,-569.8980712890625,221709,0.001,,
1773848,1717.38366965,35.33,0.3542351722717285,23704,6062,5510.45703125,292,0.24360626935958862,-498.31805419921875,221718,0.001,,
1774016,1715.9331670599997,35.51,0.35620495676994324,23708,6063,4498.408203125,292,0.5721794366836548,-592.4716186523438,221739,0.001,,
1774104,1834.4607158,33.62,0.3575606942176819,23712,6063,9593.708984375,292,0.7722824215888977,-563.7476806640625,221750,0.001,,
1774264,1834.4142507200002,33.72,0.35965684056282043,23716,6064,5596.54443359375,292,0.13279958069324493,-475.36175537109375,221770,0.001,,
1774384,1835.07109897,33.66,0.36084437370300293,23720,6064,5282.1162109375,292,-0.11978127062320709,-491.3060302734375,221785,0.001,,
1774528,1834.55195563,33.63,0.3616470694541931,23724,6065,8167.279296875,292,-0.03358107805252075,-488.8953857421875,221803,0.001,,
1774712,1797.5297805199998,33.87,0.36237794160842896,23728,6065,5208.5771484375,292,0.021501779556274414,-598.105712890625,221826,0.001,,
1774776,1799.3559632499998,33.53,0.36269426345825195,23732,6066,9763.974609375,292,0.05749131739139557,-665.2625122070312,221834,0.001,,
1774944,1798.93224311,33.49,0.36350637674331665,23736,6066,3906.1845703125,292,0.2098427712917328,-511.5480041503906,221855,0.001,,
1775008,1800.5477889699998,33.25,0.3637635409832001,23740,6066,4153.572265625,292,0.14173325896263123,-590.6658935546875,221863,0.001,,
1775176,1801.44098504,33.05,0.3637973368167877,23744,6067,2008.0333251953125,292,-0.38461804389953613,-586.7144775390625,221884,0.001,,
1775288,1802.6254223800001,32.85,0.3634917736053467,23748,6067,2907.099609375,292,-0.5719889402389526,-552.4557495117188,221898,0.001,,
1775432,1799.8258172,32.95,0.3626859784126282,23752,6068,4662.380859375,292,-0.2484540343284607,-542.0355834960938,221916,0.001,,
1775560,1797.9266871900002,33.12,0.3618946671485901,23756,6068,2934.92041015625,292,0.3339026868343353,-594.9830932617188,221932,0.001,,
1775680,1797.80039853,33.12,0.36150074005126953,23760,6069,6649.24658203125,292,-0.6508021354675293,-557.2238159179688,221947,0.001,,
1775784,1798.3701818499999,32.99,0.36114078760147095,23764,6069,3319.228515625,292,-0.18349112570285797,-672.4364624023438,221960,0.001,,
1775888,1804.4634795700001,32.37,0.360686331987381,23768,6069,5430.2421875,292,-0.019596613943576813,-608.6708984375,221973,0.001,,
1776016,1806.78979449,32.07,0.35984477400779724,23772,6070,7700.7880859375,292,0.6075192093849182,-635.700439453125,221989,0.001,,
1776176,1807.13783223,31.92,0.3593817949295044,23776,6070,18823.74609375,292,0.09930644929409027,-573.494140625,222009,0.001,,
1776312,1807.76398862,31.77,0.3597087860107422,23780,6071,5655.17578125,292,0.5411947965621948,-612.080322265625,222026,0.001,,
1776504,1807.8229265500004,31.78,0.3609307110309601,23784,6071,10319.7607421875,292,0.5306228399276733,-575.720458984375,222050,0.001,,
1776624,1805.4714788,31.85,0.361857533454895,23788,6072,13410.4599609375,292,0.15188491344451904,-607.7290649414062,222065,0.001,,
1776744,1806.087242,31.78,0.3626174032688141,23792,6072,3120.44775390625,292,0.33227068185806274,-594.7991943359375,222080,0.001,,
1776928,1805.67515246,31.77,0.36228615045547485,23796,6073,7915.60546875,292,0.2203136384487152,-602.49951171875,222103,0.001,,
1777056,1837.7902021099999,31.77,0.3619646430015564,23800,6073,6952.3115234375,292,-0.22787640988826752,-657.2717895507812,222119,0.001,,
1777336,1807.7628479100001,33.25,0.3607316017150879,23804,6074,2843.896484375,292,0.29605841636657715,-610.9835205078125,222154,0.001,,
1777496,1729.2117462100005,33.76,0.3606701195240021,23808,6075,3312.7060546875,292,-0.13801954686641693,-535.9769287109375,222174,0.001,,
1777664,1727.3675408500003,33.97,0.3605119585990906,23812,6075,7710.6337890625,292,0.41377681493759155,-610.942626953125,222195,0.001,,
1777816,1728.5326815699996,33.85,0.3608521521091461,23816,6076,4751.2314453125,292,-0.19687330722808838,-566.509033203125,222214,0.001,,
1777920,1686.8011979899998,34.88,0.36109402775764465,23820,6076,4937.4814453125,292,0.12801901996135712,-617.248291015625,222227,0.001,,
1778080,1684.61187032,35.48,0.36077961325645447,23824,6076,4207.7734375,292,-0.25721055269241333,-547.9554443359375,222247,0.001,,
1778184,1720.22900612,35.45,0.3605142831802368,23828,6077,28736.74609375,292,-0.3849550485610962,-571.6488647460938,222260,0.001,,
1778304,1722.08543102,35.23,0.3603528141975403,23832,6077,7532.732421875,292,0.33336782455444336,-554.8385620117188,222275,0.001,,
1778408,1722.7680475300003,35.18,0.3602880835533142,23836,6078,6971.69482421875,292,0.11751668155193329,-567.0556640625,222288,0.001,,
1778544,1722.86270553,35.2,0.36065831780433655,23840,6078,4342.189453125,292,0.5590898990631104,-517.2757568359375,222305,0.001,,
1778648,1723.2883701599997,35.16,0.36123135685920715,23844,6078,7221.92626953125,292,0.3878563940525055,-585.09326171875,222318,0.001,,
1778768,1722.96767366,35.21,0.3621896505355835,23848,6079,3176.74853515625,292,0.028508763760328293,-587.621337890625,222333,0.001,,
1778872,1725.8962206099995,35.03,0.36355912685394287,23852,6079,5216.5859375,292,0.2997371554374695,-589.3694458007812,222346,0.001,,
1779008,1727.7536064399997,34.82,0.3648604154586792,23856,6080,5753.86572265625,292,0.1302071511745453,-552.3087768554688,222363,0.001,,
1779176,1728.11524645,34.72,0.3664899170398712,23860,6080,7361.00732421875,292,0.06132751703262329,-566.45263671875,222384,0.001,,
1779248,1729.0278791899996,34.6,0.36707958579063416,23864,6080,2495.611083984375,292,0.20699700713157654,-596.6552124023438,222393,0.001,,
1779408,1728.6223785799998,34.64,0.3677618205547333,23868,6081,5630.7265625,292,0.03979486972093582,-562.3426513671875,222413,0.001,,
1779528,1727.3338771199997,34.82,0.3675888478755951,23872,6081,5055.01171875,292,-0.6314991116523743,-562.7464599609375,222428,0.001,,
1779696,1728.7373639299997,34.74,0.3666699528694153,23876,6082,12339.685546875,292,0.11255568265914917,-571.1923828125,222449,0.001,,
1779880,1731.9953472799998,34.5,0.3649456202983856,23880,6083,3766.047119140625,292,-0.6293843984603882,-624.5701293945312,222472,0.001,,
1779944,1730.13048791,34.64,0.36445456743240356,23884,6083,4402.626953125,292,-0.9267260432243347,-654.410888671875,222480,0.001,,
1780000,1730.13048791,34.64,0.363465279340744,23884,6083,2409.712646484375,292,-0.5140789747238159,-595.265869140625,222487,0.001,,
1780000,,,,,,,,,,,,30.2,1900.6982558
1780168,1701.5214330899998,34.64,0.36128464341163635,23888,6084,6902.46826171875,292,-0.12704810500144958,-589.5353393554688,222508,0.001,,
1780216,1700.3770254399997,34.79,0.36071866750717163,23892,6084,6316.32666015625,292,-0.05663590133190155,-570.6116943359375,222514,0.001,,
1780432,1690.0918798700004,36.06,0.3584133982658386,23896,6085,5241.787109375,292,-0.19766463339328766,-591.7564086914062,222541,0.001,,
1780664,1687.80780631,36.31,0.3569292426109314,23900,6086,3201.238525390625,292,-0.07777883112430573,-653.5787353515625,222570,0.001,,
1780784,1713.0386822900002,35.26,0.3563021421432495,23904,6086,9131.408203125,292,-0.4827375113964081,-531.27197265625,222585,0.001,,
1780928,1791.6401916000002,34.68,0.35550540685653687,23908,6086,8739.458984375,292,-0.19413572549819946,-632.6912841796875,222603,0.001,,
1781040,1793.0614495600003,34.51,0.3545891046524048,23912,6087,5380.20703125,292,-0.46000608801841736,-657.8811645507812,222617,0.001,,
1781168,1793.3559891,34.43,0.35344141721725464,23916,6087,14867.3515625,292,-0.4741799235343933,-625.3233642578125,222633,0.001,,
1781376,1835.3935369399999,33.35,0.3504873812198639,23920,6088,3844.2265625,292,0.005050547420978546,-574.8802490234375,222659,0.001,,
1781472,1838.9315389600004,32.66,0.34952035546302795,23924,6088,4686.14453125,292,0.34891122579574585,-612.5677490234375,222671,0.001,,
1781616,1828.17380132,33.77,0.3485996127128601,23928,6089,6006.85546875,292,0.1255572885274887,-543.3941650390625,222689,0.001,,
1781704,1827.00956188,33.91,0.34818974137306213,23932,6089,4222.16455078125,292,0.09368245303630829,-492.94781494140625,222700,0.001,,
1781848,1797.6449973899996,33.88,0.3479410409927368,23936,6090,14613.33984375,292,-0.372778058052063,-607.3594970703125,222718,0.001,,
1781952,1797.35539482,33.88,0.34788671135902405,23940,6090,8444.08984375,292,0.12554889917373657,-648.2987060546875,222731,0.001,,
1782096,1796.2818695499998,34.0,0.34779953956604004,23944,6090,2859.59716796875,292,-0.5537844300270081,-635.6021118164062,222749,0.001,,
1782176,1794.3069843699998,34.27,0.3475619852542877,23948,6091,3039.861083984375,292,-0.3652592897415161,-516.6884765625,222759,0.001,,
1782328,1794.1872633599999,34.3,0.34659337997436523,23952,6091,19311.26171875,292,-0.3190554678440094,-589.1998291015625,222778,0.001,,
1782448,1793.2672792799997,34.37,0.34592002630233765,23956,6092,4837.37548828125,292,0.5671064853668213,-625.6495971679688,222793,0.001,,
1782592,1792.6226021300004,34.47,0.34575533866882324,23960,6092,5814.80810546875,292,-0.3978332579135895,-617.4439697265625,222811,0.001,,
1782680,1793.7988727700001,34.48,0.3454979956150055,23964,6092,15055.703125,292,0.7754195928573608,-594.4654541015625,222822,0.001,,
1782840,1793.8338604,34.48,0.34510117769241333,23968,6093,3746.32177734375,292,-0.2025773823261261,-612.6633911132812,222842,0.001,,
1782928,1791.8274849999998,34.58,0.34490394592285156,23972,6093,3678.218017578125,292,0.3290923833847046,-576.397705078125,222853,0.001,,
1783064,1791.8702841599998,34.59,0.3450404703617096,23976,6094,2329.9208984375,292,-0.03093072772026062,-577.9937133789062,222870,0.001,,
1783272,1789.74594568,34.76,0.34405717253685,23980,6094,8264.46484375,292,0.5494700074195862,-560.7818603515625,222896,0.001,,
1783304,1770.8968511399999,34.74,0.3439834415912628,23984,6094,6524.29443359375,292,-0.14253413677215576,-547.6961669921875,222900,0.001,,
1783496,1803.7099547,34.44,0.34320107102394104,23988,6095,5194.0,292,0.07996286451816559,-639.271484375,222924,0.001,,
1783584,1804.79738697,34.31,0.34284335374832153,23992,6095,9954.376953125,292,0.709821343421936,-709.954345703125,222935,0.001,,
1783744,1814.1108582999996,33.31,0.3425845503807068,23996,6096,2249.254150390625,292,-0.23842144012451172,-618.3504028320312,222955,0.001,,
1783832,1815.56916501,33.18,0.34253257513046265,24000,6096,5273.14306640625,292,0.4332457184791565,-617.5537109375,222966,0.001,,
1783968,1791.8564382099999,32.37,0.34266021847724915,24004,6096,5013.56396484375,292,0.26405638456344604,-680.9571533203125,222983,0.001,,
1784072,1792.5482143499996,32.36,0.34282004833221436,24008,6097,3622.53759765625,292,-0.5531464219093323,-587.7088012695312,222996,0.001,,
1784200,1793.2301555099998,32.33,0.3423801362514496,24012,6097,5821.93017578125,292,-0.20702309906482697,-604.8936767578125,223012,0.001,,
1784328,1792.8146218399997,32.42,0.34146803617477417,24016,6098,2221.2255859375,292,-0.9920874834060669,-592.2921142578125,223028,0.001,,
1784456,1791.9367075700002,32.54,0.3400663733482361,24020,6098,2993.18798828125,292,-0.5920166969299316,-559.8081665039062,223044,0.001,,
1784640,1790.98085456,32.72,0.3373110592365265,24024,6099,7446.3515625,292,0.019141122698783875,-645.452880859375,223067,0.001,,
1784696,1803.2122748099996,31.39,0.3366471230983734,24028,6099,3034.97265625,292,-0.4773562550544739,-601.6237182617188,223074,0.001,,
1784864,1804.0581076199999,31.33,0.3344334363937378,24032,6100,4370.88916015625,292,-0.17941349744796753,-603.4952392578125,223095,0.001,,
1784984,1804.5181618300003,31.39,0.3331252932548523,24036,6100,11261.099609375,292,0.2533247470855713,-617.2078857421875,223110,0.001,,
1785064,1804.6003179199997,31.41,0.33222365379333496,24040,6100,4794.08056640625,292,-0.4746849238872528,-548.6455688476562,223120,0.001,,
1785232,1805.7402160299998,31.27,0.3312556743621826,24044,6101,4534.1533203125,292,-0.1111387088894844,-521.5902099609375,223141,0.001,,
1785336,1805.5716896099998,31.22,0.3309922516345978,24048,6101,3093.690185546875,292,-0.10730583965778351,-588.583984375,223154,0.001,,
1785472,1804.84609181,31.36,0.33046698570251465,24052,6102,9377.634765625,292,0.06960684061050415,-581.265380859375,223171,0.001,,
1785648,1805.3565863799997,31.37,0.3301548957824707,24056,6102,5582.51220703125,292,0.08686883747577667,-676.7069091796875,223193,0.001,,
1785704,1802.6860742699998,31.64,0.33013641834259033,24060,6102,2209.563232421875,292,0.28812867403030396,-588.064208984375,223200,0.001,,
1785904,1801.87375451,31.62,0.33094924688339233,24064,6103,6166.4345703125,292,0.5713250041007996,-621.750732421875,223225,0.001,,
1786072,1801.78224318,31.63,0.3323873281478882,24068,6104,4984.408203125,292,0.48728564381599426,-638.6031494140625,223246,0.001,,
1786176,1801.66793053,31.51,0.3335316479206085,24072,6104,3672.9873046875,292,0.5483393669128418,-582.802734375,223259,0.001,,
1786376,1798.1960805,31.65,0.3357602655887604,24076,6105,6905.7158203125,292,0.7944199442863464,-656.8148193359375,223284,0.001,,
1786496,1787.94088948,32.43,0.3375184237957001,24080,6105,7529.4375,292,0.7403507232666016,-602.2342529296875,223299,0.001,,
1786640,1802.74162625,32.5,0.3396909534931183,24084,6106,4751.2841796875,292,0.08160564303398132,-661.2876586914062,223317,0.001,,
1786752,1797.3328075299996,32.94,0.3412155210971832,24088,6106,7394.20703125,292,0.37752097845077515,-642.2819213867188,223331,0.001,,
1786920,1792.95085652,33.13,0.34319746494293213,24092,6106,14033.806640625,292,0.35550081729888916,-441.8755187988281,223352,0.001,,
1787000,1788.9012131299999,33.02,0.3442022204399109,24096,6107,7048.490234375,292,0.44202908873558044,-496.90264892578125,223362,0.001,,
1787208,1784.0595881899999,33.1,0.3475818336009979,24100,6107,11390.603515625,292,0.3526552617549896,-580.2218627929688,223388,0.001,,
1787280,1800.8501956600005,33.47,0.3488186001777649,24104,6108,4381.1357421875,292,0.1877238005399704,-673.9432983398438,223397,0.001,,
1787456,1795.3735431300001,33.64,0.35138148069381714,24108,6108,2618.0830078125,292,0.015263006091117859,-643.4365234375,223419,0.001,,
1787552,1789.01326153,33.83,0.35247111320495605,24112,6109,2538.68505859375,292,0.25384435057640076,-598.5909423828125,223431,0.001,,
1787744,1784.2878414900001,33.89,0.35394996404647827,24116,6109,4117.35107421875,292,0.10409249365329742,-576.05224609375,223455,0.001,,
1787808,1781.82795526,33.8,0.35432979464530945,24120,6110,5319.0126953125,292,-0.08208239078521729,-628.3074951171875,223463,0.001,,
1787984,1779.9537694099997,33.77,0.3550815284252167,24124,6110,3538.17578125,292,0.26299408078193665,-620.7701416015625,223485,0.001,,
1788136,1778.2345742400005,33.87,0.35613006353378296,24128,6111,3930.45654296875,292,0.6542001366615295,-591.2469482421875,223504,0.001,,
1788256,1775.3739942200002,34.0,0.3571854829788208,24132,6111,4050.17626953125,292,0.30915164947509766,-565.3045654296875,223519,0.001,,
1788392,1802.8021249399999,34.06,0.357995867729187,24136,6112,4801.6416015625,292,0.03028072416782379,-593.5648193359375,223536,0.001,,
1788592,1802.5335680399999,34.09,0.3587242364883423,24140,6112,5160.763671875,292,-0.11274923384189606,-595.83642578125,223561,0.001,,
1788648,1800.2121040200002,34.27,0.35862118005752563,24144,6112,5555.1484375,292,-0.25033456087112427,-607.7320556640625,223568,0.001,,
1788872,1802.7747137699998,33.99,0.35816875100135803,24148,6113,2973.78173828125,292,-0.013195004314184189,-571.629638671875,223596,0.001,,
1788960,1802.05271894,34.11,0.35812321305274963,24152,6113,5197.673828125,292,-0.19993183016777039,-598.2140502929688,223607,0.001,,
1789112,1805.91458083,33.67,0.35767629742622375,24156,6114,8488.681640625,292,-0.43256711959838867,-488.52490234375,223626,0.001,,
1789248,1791.68120933,34.9,0.3570539951324463,24160,6114,2879.87841796875,292,-0.02569066733121872,-632.7884521484375,223643,0.001,,
1789360,1792.5316316300002,34.91,0.3563612401485443,24164,6115,3848.49560546875,292,0.5341414213180542,-585.51513671875,223657,0.001,,
1789504,1791.19167443,35.1,0.35603779554367065,24168,6115,6821.80810546875,292,-0.5885159373283386,-548.52001953125,223675,0.001,,
1789616,1793.4291031199996,35.1,0.355633944272995,24172,6116,3241.378662109375,292,0.0394606813788414,-607.4021606445312,223689,0.001,,
1789744,1796.33119637,35.05,0.3551497757434845,24176,6116,3667.3857421875,292,-0.6021720170974731,-637.1639404296875,223705,0.001,,
1789864,1808.6110929,34.12,0.3544023633003235,24180,6116,4121.40966796875,292,-0.13680532574653625,-637.603759765625,223720,0.001,,
1790000,1813.6453590599997,33.91,0.3536466062068939,24183,6117,4012.35888671875,292,0.4137570261955261,-593.177734375,223737,0.001,,
1790000,,,,,,,,,,,,77.0,1517.0906946
1790016,1814.5373962199997,33.94,0.3535636365413666,24184,6118,6207.80078125,292,,,223739,0.001,,
1790120,1819.4800617200003,33.59,0.35366812348365784,24188,6118,2623.29638671875,292,-0.8045660853385925,-560.3497924804688,223752,0.001,,
1790264,1823.51458652,33.43,0.3533196747303009,24192,6118,5578.02587890625,292,0.21163946390151978,-620.4444580078125,223770,0.001,,
1790400,1829.56126892,33.24,0.3529193103313446,24196,6119,8049.5615234375,292,-0.08962514996528625,-612.6478271484375,223787,0.001,,
1790544,1837.3342700099997,33.35,0.3527016043663025,24200,6119,2452.1220703125,292,-0.024323858320713043,-650.8583984375,223805,0.001,,
1790672,1847.37280914,33.07,0.35238900780677795,24204,6120,5246.78564453125,292,-0.7546219825744629,-595.6582641601562,223821,0.001,,
1790792,1852.4455773299997,32.94,0.35154804587364197,24208,6120,10237.4140625,292,-0.21211564540863037,-641.6689453125,223836,0.001,,
1790944,1858.0604026699998,32.78,0.34987106919288635,24212,6121,2621.40625,292,-0.6002781391143799,-619.4129638671875,223855,0.001,,
1791048,1853.6817777199997,33.38,0.349010705947876,24216,6121,3184.11376953125,292,0.11949437856674194,-610.2665405273438,223868,0.001,,
1791232,1856.45198839,33.33,0.34783923625946045,24220,6122,3153.3330078125,292,0.31514084339141846,-683.2960815429688,223891,0.001,,
1791304,1854.5314659399999,33.67,0.34768229722976685,24224,6122,2853.9560546875,292,0.5232773423194885,-704.152587890625,223900,0.001,,
1791472,1857.2887322099996,33.43,0.3475203514099121,24228,6123,1636.78173828125,292,0.4640691876411438,-670.8856201171875,223921,0.001,,
1791576,1859.25390647,33.3,0.3477672338485718,24232,6123,3599.427734375,292,-0.04848776012659073,-603.080078125,223934,0.001,,
1791712,1859.8334722,33.32,0.34817230701446533,24236,6123,2017.40380859375,292,-0.19302427768707275,-597.0968627929688,223951,0.001,,
1791824,1859.70119699,33.37,0.34847497940063477,24240,6124,9512.37890625,292,-0.34755825996398926,-567.0811767578125,223965,0.001,,
1791952,1860.8294531600002,33.3,0.3487732410430908,24244,6124,4247.1748046875,292,-0.2592941224575043,-603.1792602539062,223981,0.001,,
1792064,1860.56128245,33.36,0.34855324029922485,24248,6124,3224.5029296875,292,-0.2030101716518402,-644.89453125,223995,0.001,,
1792232,1862.3729428999995,33.06,0.34799110889434814,24252,6125,6787.162109375,292,0.2375902533531189,-673.8014526367188,224016,0.001,,
1792296,1861.62166742,33.16,0.3477681577205658,24256,6125,3562.56494140625,292,-0.9456049203872681,-598.194580078125,224024,0.001,,
1792512,1875.7743952399999,31.94,0.3472155034542084,24260,6126,7788.03955078125,292,0.06766492128372192,-650.7421264648438,224051,0.001,,
1792592,1875.45245882,31.97,0.34700530767440796,24264,6126,6633.8701171875,292,-0.2685297727584839,-608.8870239257812,224061,0.001,,
1792800,1876.2299548500002,31.9,0.34657469391822815,24268,6127,5767.5537109375,292,-0.3515095114707947,-554.466064453125,224087,0.001,,
1792992,1845.6038260900002,32.83,0.3462464511394501,24272,6128,9449.79296875,292,0.06611692905426025,-552.9700317382812,224111,0.001,,
1793072,1814.1893996,33.5,0.34606999158859253,24276,6128,4088.638671875,292,0.30307328701019287,-607.1920166015625,224121,0.001,,
1793296,1814.2955063600002,33.45,0.3462786376476288,24280,6129,4774.3427734375,292,0.23068130016326904,-565.6984252929688,224149,0.001,,
1793480,1812.5616494500002,33.56,0.3465990722179413,24284,6129,2563.906982421875,292,-0.08003100752830505,-524.046142578125,224172,0.001,,
1793600,1776.27686313,34.28,0.34659290313720703,24288,6130,4725.15771484375,292,0.3142232298851013,-639.7052612304688,224187,0.001,,
1793760,1734.8264174700003,34.85,0.34654170274734497,24292,6130,3907.564453125,292,0.004300057888031006,-605.9420776367188,224207,0.001,,
1793880,1734.61056473,34.84,0.3463185727596283,24296,6131,2666.56591796875,292,0.011460445821285248,-607.3109130859375,224222,0.001,,
1794072,1734.44948715,34.84,0.34599360823631287,24300,6131,3285.087646484375,292,-0.15324139595031738,-500.08892822265625,224246,0.001,,
1794176,1728.7548396799998,35.61,0.3453070819377899,24304,6132,3050.705078125,292,-0.6649223566055298,-561.2977294921875,224259,0.001,,
1794344,1727.7804990700001,35.63,0.3433919847011566,24308,6132,1866.3165283203125,292,-0.8398246169090271,-712.7288818359375,224280,0.001,,
1794432,1726.9562840300005,35.77,0.3419567048549652,24312,6132,6062.5537109375,292,-0.6658622622489929,-601.1749267578125,224291,0.001,,
1794656,1680.70404373,35.36,0.33921271562576294,24316,6133,6041.55810546875,292,-0.29580360651016235,-616.7506103515625,224319,0.001,,
1794736,1681.3235187399998,35.39,0.33812519907951355,24320,6133,4537.6728515625,292,-0.18131424486637115,-570.7774658203125,224329,0.001,,
1794912,1684.9806695299997,35.08,0.336503267288208,24324,6134,3169.553466796875,292,-0.8240218162536621,-605.591552734375,224351,0.001,,
1794968,1679.55544425,35.71,0.33598291873931885,24328,6134,3132.857666015625,292,-0.08399814367294312,-606.442138671875,224358,0.001,,
1795160,1679.55307652,35.78,0.3349043130874634,24332,6135,4461.4482421875,292,0.6201615929603577,-632.0823974609375,224382,0.001,,
1795344,1678.76264322,35.79,0.3350798487663269,24336,6135,3224.0244140625,292,0.36841097474098206,-655.772705078125,224405,0.001,,
1795408,1679.45176947,35.64,0.33535903692245483,24340,6136,4680.71630859375,292,0.1490270048379898,-675.012939453125,224413,0.001,,
1795600,1677.0247903299999,35.84,0.33643072843551636,24344,6136,4857.796875,292,0.6517139673233032,-591.96484375,224437,0.001,,
1795648,1675.89652577,35.98,0.33684688806533813,24348,6136,2515.10986328125,292,0.1354738473892212,-582.43115234375,224443,0.001,,
1795824,1675.7562139599997,36.0,0.33788514137268066,24352,6137,3204.3642578125,292,0.06348128616809845,-629.2843017578125,224465,0.001,,
1795888,1675.3233441200002,35.9,0.33807921409606934,24356,6137,3230.072998046875,292,0.04064849019050598,-575.1058959960938,224473,0.001,,
1796080,1635.9125031099998,36.0,0.33833539485931396,24360,6138,3162.48193359375,292,0.2189216911792755,-626.9947509765625,224497,0.001,,
1796176,1635.5429111499998,36.06,0.33824461698532104,24364,6138,4082.38427734375,292,-0.18345434963703156,-596.7410888671875,224509,0.001,,
1796320,1633.82166091,36.2,0.3375260829925537,24368,6139,3020.2861328125,292,-0.4150344133377075,-673.2421264648438,224527,0.001,,
1796440,1664.2880352599998,35.25,0.33663344383239746,24372,6139,6076.9599609375,292,-0.15672644972801208,-608.888427734375,224542,0.001,,
1796600,1695.8739646000001,34.51,0.3355250954627991,24376,6140,2062.371337890625,292,-0.3107149004936218,-614.8700561523438,224562,0.001,,
1796752,1691.5358228699997,34.86,0.33455294370651245,24380,6140,3073.64453125,292,0.23503811657428741,-672.333984375,224581,0.001,,
1796944,1689.39775321,35.22,0.33476996421813965,24384,6141,2011.001220703125,292,0.4851529598236084,-617.2769775390625,224605,0.001,,
1797040,1718.8869128599995,35.17,0.33514904975891113,24388,6141,3159.962890625,292,0.4025285243988037,-586.0048828125,224617,0.001,,
1797248,1759.5461958399997,34.77,0.33623382449150085,24392,6142,3807.52490234375,292,0.1499605029821396,-617.4984130859375,224643,0.001,,
1797296,1759.6759463500002,34.83,0.3363930284976959,24396,6142,1417.280029296875,292,-0.091305211186409,-691.8466796875,224649,0.001,,
1797488,1760.36237745,34.81,0.33656126260757446,24400,6143,2550.23388671875,292,0.08310511708259583,-594.4107666015625,224673,0.001,,
1797600,1761.72732054,34.61,0.3364349901676178,24404,6143,2579.393798828125,292,-0.5625728368759155,-643.2056884765625,224687,0.001,,
1797776,1764.5881900099996,34.34,0.33618074655532837,24408,6144,1891.50341796875,292,-0.36816155910491943,-640.654541015625,224709,0.001,,
1797992,1763.1269483800002,34.42,0.3364282548427582,24412,6144,2929.056396484375,292,-0.11897677183151245,-655.4502563476562,224736,0.001,,
1798088,1816.7911860800002,34.2,0.3365985155105591,24416,6145,3811.373779296875,292,0.001617342233657837,-659.27197265625,224748,0.001,,
1798248,1816.49704307,34.26,0.33752045035362244,24420,6145,1518.9781494140625,292,0.5428606867790222,-691.6355590820312,224768,0.001,,
1798472,1816.43462399,34.33,0.34034886956214905,24424,6146,3003.0556640625,292,0.6576705574989319,-588.9277954101562,224796,0.001,,
1798600,1821.1798171000003,33.75,0.34248751401901245,24428,6146,5256.7265625,292,0.6960773468017578,-646.6005859375,224812,0.001,,
1798728,1807.8801704299997,34.25,0.344588965177536,24432,6147,6884.853515625,292,1.022068977355957,-563.9318237304688,224828,0.001,,
1798872,1808.2606614200004,34.25,0.34747937321662903,24436,6147,4452.5888671875,292,0.268556147813797,-596.5156860351562,224846,0.001,,
1799024,1806.66296082,34.37,0.35062986612319946,24440,6148,4556.65380859375,292,0.41884681582450867,-570.449462890625,224865,0.001,,
1799176,1809.4275674499995,34.13,0.354070246219635,24444,6148,1901.065673828125,292,0.39982956647872925,-556.9572143554688,224884,0.001,,
1799312,1808.9958390699999,34.15,0.35578489303588867,24448,6149,3773.597900390625,292,0.3747293949127197,-655.1065063476562,224901,0.001,,
1799496,1807.9462639299998,34.22,0.3575844466686249,24452,6149,5847.21826171875,292,-0.03951379656791687,-567.6768798828125,224924,0.001,,
1799576,1808.8424481499999,34.24,0.3579653203487396,24456,6150,6292.302734375,292,-0.16627371311187744,-589.5629272460938,224934,0.001,,
1799728,1848.6726758700001,34.1,0.35861217975616455,24460,6150,5823.00048828125,292,-0.5331134796142578,-590.3209228515625,224953,0.001,,
1799824,1789.9647371699998,36.84,0.35840049386024475,24464,6150,4320.41015625,292,-0.6262842416763306,-644.125732421875,224965,0.001,,
1800000,1791.9402105099996,36.67,0.3574552536010742,24467,6151,3004.70166015625,292,-0.30021095275878906,-579.3101806640625,224987,0.001,,
1800000,,,,,,,,,,,,51.8,728.3368264000001
1800000,1791.7107972699998,36.71,,24468,6151,,292,,,,,,
1800064,1791.5475334599998,36.78,0.35704877972602844,24472,6152,6772.20068359375,292,0.2740374803543091,-573.094970703125,224995,0.001,,
1800240,1791.7685361100002,36.79,0.3553297221660614,24476,6152,3344.84521484375,292,0.10771262645721436,-638.163818359375,225017,0.001,,
