train/ent_coef_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/ent_coef,time/fps,train/critic_loss,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps
-39.22724533081055,-324422.27072793007,9.07,0.0055,1650,417.6041564941406,321,518500992.0,132474,227612.53125,111324,530000
19.66114044189453,-158531.58493302998,4.0,0.0055,1683,31.2147274017334,320,43398140.0,134974,131446.21875,113479,540000
-11.322677612304688,-158624.14247534002,4.0,0.0055,1717,39.47069549560547,320,93094576.0,137474,138234.875,115979,550000
-54.38373565673828,-253279.35885785997,6.99,0.0055,1750,88.14464569091797,319,110059320.0,139974,148204.609375,118380,560000
65.156494140625,-340527.66262212,9.25,0.0055,1783,206.01393127441406,319,288324480.0,142474,180641.625,120514,570000
-81.28031921386719,-312123.75477653,9.2,0.0055,1817,105.83295440673828,319,122327400.0,144974,183220.0,122685,580000
33.982234954833984,-160073.59356059,4.07,0.0055,1850,182.21856689453125,318,125189440.0,147474,140773.9375,124865,590000
11.62134838104248,-159849.22522551,4.07,0.0055,1883,66.36367797851562,318,59857928.0,149974,147078.3125,127191,600000
-17.701690673828125,-159170.23807229998,4.02,0.0055,1916,78.73126220703125,318,25787060.0,152474,161037.625,129565,610000
-0.547532320022583,-158544.33534621997,4.0,0.0055,1950,79.21376037597656,317,14585670.0,154974,131471.796875,132011,620000
24.941543579101562,-159716.46911404002,4.03,0.0055,1983,626.4591674804688,317,403532864.0,157474,209954.015625,133458,630000
32.872074127197266,-159271.19708489,4.01,0.0055,2016,219.03158569335938,317,59416504.0,159974,182616.15625,135463,640000
28.065868377685547,-159698.24936447002,4.03,0.0055,2049,397.9125671386719,317,364499712.0,162474,188129.046875,137507,650000
3.870878219604492,-158701.95157936998,4.0,0.0055,2083,37.519203186035156,316,27516958.0,164974,144212.890625,139999,660000
-16.9053897857666,-454980.40423378994,12.34,0.0055,2116,330.4811096191406,316,176708672.0,167474,187328.875,142044,670000
-129.30506896972656,-278140.07288328,6.99,0.0055,2149,554.271484375,316,442273856.0,169974,203245.71875,144253,680000
66.94296264648438,-159140.61157739,4.0,0.0055,2182,166.1043243408203,316,991351744.0,172474,164603.90625,146180,690000
4.82929801940918,-158514.29586488,4.0,0.0055,2215,39.178466796875,315,63469016.0,174974,154879.21875,148680,700000
10.318948745727539,-158783.82729848998,4.0,0.0055,2249,36.54362487792969,315,33808144.0,177474,137439.5625,151180,710000
-7.272691249847412,-162660.37678654,4.18,0.0055,2282,35.073638916015625,315,13908374.0,179974,151443.109375,153154,720000
-9.158038139343262,-186337.58925067997,5.07,0.0055,2315,439.88970947265625,315,232282992.0,182474,291786.25,154016,730000
16.08453369140625,-159714.51108693998,4.01,0.0055,2348,429.9142761230469,315,118844456.0,184974,267361.28125,155935,740000
72.56802368164062,-170485.73647597004,4.54,0.0055,2382,740.0153198242188,314,599155968.0,187474,242934.90625,158100,750000
-29.347766876220703,-797373.48881119,22.86,0.0055,2415,452.0466003417969,314,669124096.0,189974,291717.875,160124,760000
39.8829231262207,-160046.04390246,4.03,0.0055,2448,383.8197021484375,314,57235000.0,192474,162557.625,162560,770000
-189.09104919433594,-1399686.3466436998,32.17,0.0055,2481,749.8470458984375,314,845694336.0,194974,358057.25,164289,780000
64.45388793945312,-161342.32437690996,4.1,0.0055,2515,357.7676696777344,314,141756336.0,197474,205436.125,166293,790000
42.672218322753906,-165798.98989132,4.3,0.0055,2548,336.0866394042969,313,127951840.0,199974,211016.90625,168096,800000
15.808696746826172,-160216.19383268998,4.08,0.0055,2581,274.18902587890625,313,102933384.0,202474,215445.9375,170128,810000
-32.83995056152344,-386861.9223127701,11.53,0.0055,2615,202.4874725341797,313,118737648.0,204974,203346.765625,172361,820000
10.524741172790527,-158485.85073155002,4.0,0.0055,2648,23.388774871826172,313,13545394.0,207474,151620.109375,174766,830000
38.95973587036133,-158969.15614881,4.01,0.0055,2681,108.77526092529297,313,174072672.0,209974,144862.5625,176903,840000
42.33165740966797,-158833.33490342,4.0,0.0055,2714,81.6366958618164,313,48527080.0,212474,142733.78125,179211,850000
-14.581785202026367,-158488.81913665,4.0,0.0055,2748,32.92896270751953,312,28337560.0,214974,129175.015625,181709,860000
16.904891967773438,-159179.29622562,4.03,0.0055,2781,91.64517211914062,312,34554752.0,217474,156479.0625,183296,870000
16.482364654541016,-158824.49596856,4.0,0.0055,2814,33.49041748046875,312,26479680.0,219974,132470.140625,185792,880000
1.2796540260314941,-159099.71616753002,4.01,0.0055,2847,330.6712341308594,312,238474992.0,222474,182835.90625,187945,890000
-77.30168151855469,-159263.28624221,4.02,0.0055,2881,62.20793914794922,312,24440600.0,224974,143978.0,190425,900000
9.207982063293457,-158695.22055671,4.0,0.0055,2914,30.183717727661133,312,40762424.0,227474,131169.125,192709,910000
-22.409753799438477,-158656.13555618998,4.0,0.0055,2947,26.331478118896484,312,7581051.5,229974,128648.765625,195209,920000
-126.61888885498047,-161151.70552719,4.12,0.0055,2980,363.73382568359375,311,317746496.0,232474,170608.125,197543,930000
102.10452270507812,-165406.62703826,4.3,0.0055,3014,887.87060546875,311,672073088.0,234974,165668.65625,199076,940000
-15.759342193603516,-158620.84960783002,4.0,0.0055,3047,44.17758560180664,311,58830444.0,237474,163410.8125,201532,950000
5.356075286865234,-381393.16415001,9.13,0.0055,3080,262.5003662109375,311,1239598848.0,239974,263900.78125,203748,960000
-3.1226963996887207,-158514.29257911,4.0,0.0055,3114,58.22206115722656,311,93378464.0,242474,161460.84375,206001,970000
-245.9300537109375,-159443.01563894,4.05,0.0055,3147,37.90835189819336,311,19239600.0,244974,157411.25,208018,980000
106.54579162597656,-433569.37393271993,15.01,0.0055,3180,2234.116943359375,311,1131694848.0,247474,232481.171875,209003,990000
51.43912124633789,-159199.04354459,4.0,0.0055,3213,129.1903839111328,311,120293832.0,249974,194907.046875,210464,1000000
