time/fps,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
277,6309,218962,0.30890312790870667,-0.40946704149246216,51.21,1751800,-623.1904296875,1590.61309699,6109.1337890625,17500,0.001,,
277,6310,218985,0.3076213598251343,-0.4838242530822754,51.51,1751984,-671.0472412109375,1590.15400796,3169.6064453125,17504,0.001,,
277,6311,219011,0.30582866072654724,0.12295317649841309,51.48,1752192,-619.415283203125,1594.83386413,4170.92919921875,17508,0.001,,
277,6312,219044,0.30343571305274963,0.17310257256031036,51.8,1752456,-565.8516235351562,1593.60848108,4325.875,17512,0.001,,
277,6312,219055,0.3027041554450989,-0.46299076080322266,51.71,1752544,-624.3635864257812,1594.2160955699999,2935.72900390625,17516,0.001,,
277,6313,219094,0.2999797463417053,-0.2215423882007599,51.7,1752856,-565.319580078125,1594.57229679,4615.9033203125,17520,0.001,,
277,6314,219110,0.2992429733276367,0.21542063355445862,52.55,1752984,-622.734130859375,1586.77327195,2650.1982421875,17524,0.001,,
277,6314,219139,0.2980521619319916,-0.7125540971755981,52.2,1753216,-575.268798828125,1590.7992399900002,4094.583740234375,17528,0.001,,
277,6315,219160,0.29702073335647583,-0.5803288817405701,52.45,1753384,-610.69775390625,1625.34551047,11399.4404296875,17532,0.001,,
277,6316,219199,0.2963186800479889,1.3992472887039185,52.1,1753696,-627.34375,1630.2770718599998,6944.33056640625,17536,0.001,,
277,6317,219229,0.29844847321510315,0.6004344820976257,52.36,1753936,-520.855224609375,1629.29198765,4250.3095703125,17540,0.001,,
277,6318,219263,0.3025152087211609,0.9885193705558777,52.26,1754208,-600.5620727539062,1630.4289526299995,6239.365234375,17544,0.001,,
277,6319,219309,0.3076900839805603,0.0508117601275444,53.6,1754576,-585.01611328125,1621.23138678,4377.849609375,17548,0.001,,
277,6319,219314,0.3081403970718384,0.5072383880615234,53.62,1754616,-629.9659423828125,1621.53084921,3502.5966796875,17552,0.001,,
277,6320,219352,0.31039562821388245,0.2363634556531906,53.17,1754920,-679.828857421875,1628.00575689,3976.74609375,17556,0.001,,
277,6321,219383,0.3108539581298828,-0.22463130950927734,53.39,1755168,-644.4947509765625,1625.9101894,8039.779296875,17560,0.001,,
277,6322,219411,0.3106518089771271,-0.1504858136177063,53.55,1755392,-588.5635986328125,1626.6938169400005,6965.162109375,17564,0.001,,
277,6323,219449,0.3106236159801483,0.7356357574462891,54.07,1755696,-653.4327392578125,1627.7841013099996,3951.44677734375,17568,0.001,,
277,6324,219483,0.31274935603141785,-0.029804524034261703,54.0,1755968,-595.662841796875,1628.9811300000001,6333.9453125,17572,0.001,,
277,6325,219520,0.31376177072525024,0.5097755193710327,53.95,1756264,-597.4541015625,1628.4084890600002,2746.99267578125,17576,0.001,,
277,6326,219550,0.31387823820114136,-0.45472562313079834,53.63,1756504,-621.3006591796875,1630.0867187100002,4571.5390625,17580,0.001,,
277,6327,219584,0.3116065561771393,-0.5724635124206543,54.69,1756776,-661.4308471679688,1622.23002174,6346.921875,17584,0.001,,
277,6328,219595,0.31042444705963135,-0.510650634765625,54.86,1756864,-674.68310546875,1620.5483603100001,4574.39111328125,17588,0.001,,
277,6329,219631,0.3076951205730438,0.5199891924858093,54.36,1757152,-524.7578125,1624.82933387,6023.81201171875,17592,0.001,,
277,6330,219662,0.30665141344070435,-0.024972636252641678,52.95,1757400,-628.9083251953125,1634.8669712000003,3343.840087890625,17596,0.001,,
277,6331,219696,0.30533814430236816,-0.4452320337295532,53.0,1757672,-599.4216918945312,1634.6202135699996,4433.7265625,17600,0.001,,
277,6331,219712,0.3044274151325226,-0.7243605256080627,53.1,1757800,-558.02734375,1624.0364473199998,3192.15673828125,17604,0.001,,
277,6332,219744,0.30265119671821594,-0.701567530632019,53.07,1758056,-585.7158203125,1622.8670058399998,2217.54833984375,17608,0.001,,
277,6333,219771,0.3005411922931671,0.25246408581733704,52.97,1758272,-658.1203002929688,1623.14589611,4308.93798828125,17612,0.001,,
277,6334,219800,0.2998868525028229,0.2694937586784363,52.98,1758504,-659.4852294921875,1622.97687604,3337.672607421875,17616,0.001,,
277,6334,219823,0.3000379800796509,0.5861215591430664,52.95,1758688,-684.3629760742188,1622.16743409,3840.39990234375,17620,0.001,,
277,6335,219856,0.30235522985458374,1.08906888961792,52.17,1758952,-648.5982666015625,1628.70154584,2612.097900390625,17624,0.001,,
277,6336,219886,0.3065001666545868,0.2501271069049835,52.13,1759192,-616.0584716796875,1628.2975578199998,1928.417236328125,17628,0.001,,
277,6337,219916,0.30975717306137085,0.41030970215797424,52.69,1759432,-614.3882446289062,1615.8419401200006,2655.71826171875,17632,0.001,,
277,6338,219949,0.3119460642337799,-0.3809133470058441,52.49,1759696,-683.0982055664062,1617.4929507299998,7346.6298828125,17636,0.001,,
277,6339,219968,0.31254151463508606,-0.07046656310558319,52.22,1759848,-611.5496826171875,1618.7701918100004,5307.8994140625,17640,0.001,,
277,6339,219987,0.3127393126487732,-0.06275653094053268,52.35,1760000,-593.4861450195312,1617.69133005,4765.6552734375,17641,0.001,,
,,,,,,1760000,,,,,,1659.3692668000003,51.4
277,6340,220012,0.3129514157772064,-0.028429239988327026,52.48,1760200,-563.64501953125,1616.66282,3172.19580078125,17644,0.001,,
277,6341,220023,0.31301990151405334,0.1071578711271286,52.84,1760288,-603.693603515625,1613.3160717799997,6696.64306640625,17648,0.001,,
277,6342,220066,0.3123411238193512,-0.47541189193725586,51.75,1760632,-566.19287109375,1621.6813518299991,3705.55224609375,17652,0.001,,
277,6343,220090,0.3114088773727417,0.020387448370456696,51.93,1760824,-636.2498779296875,1620.2418013699998,2705.599365234375,17656,0.001,,
277,6343,220112,0.31049349904060364,-0.6225841045379639,51.68,1761000,-567.0909423828125,1620.5000432400002,3842.11181640625,17660,0.001,,
277,6344,220135,0.3091719448566437,-0.7600135803222656,60.99,1761184,-565.3228759765625,1532.44990015,2832.50146484375,17664,0.001,,
277,6345,220178,0.3060658574104309,0.06651133298873901,60.81,1761528,-565.7976684570312,1532.5824010299998,3144.3125,17668,0.001,,
277,6346,220209,0.30504727363586426,0.40547338128089905,60.86,1761776,-538.3964233398438,1500.47080986,3185.2783203125,17672,0.001,,
277,6347,220227,0.3050392270088196,-0.00378364697098732,60.43,1761920,-686.9268798828125,1504.5800172,4400.7607421875,17676,0.001,,
277,6348,220261,0.3055274486541748,-0.44094938039779663,60.82,1762192,-663.2379760742188,1501.25770341,3512.301025390625,17680,0.001,,
277,6349,220289,0.3058191239833832,0.6307789087295532,59.85,1762416,-619.3115234375,1508.06820339,6140.791015625,17684,0.001,,
277,6349,220311,0.30623283982276917,0.3143467307090759,59.49,1762592,-593.39892578125,1509.9309137399998,4921.23828125,17688,0.001,,
277,6350,220343,0.307012140750885,0.041965141892433167,59.53,1762848,-655.3878173828125,1508.25841778,4172.2802734375,17692,0.001,,
277,6351,220367,0.30834755301475525,0.20754531025886536,59.66,1763040,-585.8877563476562,1509.0991262599994,3466.52001953125,17696,0.001,,
277,6352,220394,0.31040146946907043,0.22187042236328125,59.42,1763256,-713.5567016601562,1510.3327052899997,5890.8212890625,17700,0.001,,
277,6352,220409,0.3117189407348633,0.26049959659576416,61.49,1763376,-604.60693359375,1266.53359491,2740.614013671875,17704,0.001,,
277,6353,220447,0.31442636251449585,0.31442004442214966,61.38,1763680,-614.19677734375,1267.17360393,7397.22216796875,17708,0.001,,
277,6354,220467,0.31569063663482666,-0.25486910343170166,61.37,1763840,-640.0402221679688,1266.87657391,5628.8154296875,17712,0.001,,
277,6355,220492,0.316994845867157,-0.5125407576560974,61.68,1764040,-559.10205078125,1259.21578389,4705.4814453125,17716,0.001,,
277,6355,220510,0.31755852699279785,0.09946244955062866,61.4,1764184,-542.110107421875,1233.3771624600001,2712.071044921875,17720,0.001,,
277,6356,220531,0.3184835612773895,0.4301314949989319,61.48,1764352,-607.810791015625,1230.9039544500001,3055.028076171875,17724,0.001,,
277,6357,220559,0.32045090198516846,0.6068152785301208,61.35,1764576,-625.4605102539062,1229.79293985,5981.966796875,17728,0.001,,
277,6357,220578,0.3220822513103485,0.24002689123153687,60.7,1764728,-576.8358154296875,1237.0616225400001,4223.572265625,17732,0.001,,
277,6359,220620,0.3255040943622589,0.17109370231628418,61.01,1765064,-590.9882202148438,1232.4652172400001,3070.603759765625,17736,0.001,,
277,6359,220644,0.32645654678344727,-0.265560507774353,61.45,1765256,-604.7965698242188,1229.36629383,2582.60595703125,17740,0.001,,
277,6360,220672,0.3263135254383087,-0.027729928493499756,61.67,1765480,-606.1775512695312,1227.03444426,1947.154296875,17744,0.001,,
277,6361,220701,0.32610806822776794,-0.38525453209877014,61.52,1765712,-604.4935302734375,1226.87513263,3768.149169921875,17748,0.001,,
277,6362,220727,0.3246577978134155,-0.8420991897583008,61.93,1765920,-581.9722900390625,1222.23152882,2414.7158203125,17752,0.001,,
277,6362,220745,0.3231649100780487,-0.4191029667854309,61.97,1766064,-567.6279907226562,1220.11353399,5745.52294921875,17756,0.001,,
277,6363,220770,0.3213967978954315,-0.5010186433792114,62.04,1766264,-593.5367431640625,1219.6317823599998,4185.14453125,17760,0.001,,
277,6364,220799,0.31928324699401855,0.07624500244855881,52.68,1766496,-594.6842651367188,1307.61466665,3199.78466796875,17764,0.001,,
277,6364,220818,0.3183639645576477,0.02368415892124176,52.16,1766648,-664.6670532226562,1312.43369153,3812.529296875,17768,0.001,,
277,6366,220858,0.31628209352493286,-0.6751512885093689,52.31,1766968,-676.70068359375,1342.6901302200004,2070.57373046875,17772,0.001,,
277,6366,220875,0.3153984248638153,-0.8237160444259644,52.54,1767104,-692.3624877929688,1340.46412528,6296.107421875,17776,0.001,,
277,6367,220898,0.31359514594078064,-0.0030907094478607178,52.19,1767288,-677.1907958984375,1344.0194803,9788.080078125,17780,0.001,,
277,6367,220916,0.31229010224342346,0.32571694254875183,51.86,1767432,-626.5288696289062,1346.4449046500001,1561.556884765625,17784,0.001,,
277,6368,220941,0.31097909808158875,-0.2762758731842041,51.91,1767632,-614.0068359375,1344.4499166000003,3668.48486328125,17788,0.001,,
277,6369,220965,0.30925777554512024,-0.43830499053001404,52.01,1767824,-588.8580322265625,1344.2157694599998,4586.236328125,17792,0.001,,
277,6369,220982,0.30779707431793213,-0.4147506654262543,51.82,1767960,-551.1245727539062,1344.6249284099997,3663.94677734375,17796,0.001,,
277,6370,221007,0.3060165047645569,-0.2947676181793213,51.88,1768160,-570.7169189453125,1344.37701432,3459.13330078125,17800,0.001,,
277,6371,221039,0.304400235414505,-0.2194986194372177,49.2,1768416,-541.076171875,1602.02764212,4252.48193359375,17804,0.001,,
277,6372,221058,0.30386775732040405,-0.11875990033149719,49.26,1768568,-609.1397705078125,1601.87202474,6291.08984375,17808,0.001,,
277,6373,221088,0.303256094455719,0.3635209798812866,48.99,1768808,-582.842529296875,1604.8810862500002,3435.384521484375,17812,0.001,,
277,6373,221120,0.3032703399658203,0.16603431105613708,48.69,1769064,-643.2674560546875,1610.60839288,4432.017578125,17816,0.001,,
277,6374,221144,0.3032802641391754,0.502122700214386,49.06,1769256,-621.7794189453125,1633.8661923600002,5016.41650390625,17820,0.001,,
277,6375,221181,0.30350324511528015,-0.2520611882209778,48.95,1769552,-627.6116943359375,1637.4885932100003,2523.138671875,17824,0.001,,
277,6377,221222,0.30400046706199646,-0.10183863341808319,48.97,1769880,-619.7042236328125,1638.4194036400002,2945.71630859375,17828,0.001,,
277,6377,221237,0.30427372455596924,-0.692063570022583,48.99,1770000,-657.8525390625,1640.52066188,5890.2216796875,17829,0.001,,
,,,,,,1770000,,,,,,1587.5352682,56.8
277,6378,221252,0.30405929684638977,-0.4834596514701843,49.47,1770120,-671.51904296875,1638.9405450799998,3371.3251953125,17832,0.001,,
277,6379,221289,0.30273759365081787,-0.5903899669647217,51.34,1770416,-635.8407592773438,1572.6654057600003,3014.203369140625,17836,0.001,,
277,6380,221316,0.3008755147457123,0.1479092240333557,51.58,1770632,-667.9618530273438,1572.49843531,2535.90478515625,17840,0.001,,
277,6381,221350,0.2988499104976654,-0.7082597017288208,53.68,1770904,-688.8211669921875,1497.6101472099995,2918.981689453125,17844,0.001,,
277,6382,221378,0.29588714241981506,-0.8938635587692261,53.46,1771128,-545.5147705078125,1501.03608103,2390.99853515625,17848,0.001,,
277,6383,221406,0.292153537273407,-0.48904770612716675,53.26,1771352,-720.0951538085938,1503.0543487099997,2353.48681640625,17852,0.001,,
277,6383,221423,0.28988417983055115,-0.48224180936813354,54.4,1771488,-623.9095458984375,1494.9123866999994,2352.43896484375,17856,0.001,,
277,6384,221453,0.2868961691856384,-0.4407988488674164,54.38,1771728,-592.4080200195312,1496.1729841200001,1647.95947265625,17860,0.001,,
277,6385,221491,0.28454792499542236,-0.24594174325466156,54.41,1772032,-698.4539794921875,1495.2615369399998,2408.95751953125,17864,0.001,,
277,6386,221514,0.2837892770767212,0.09912797808647156,54.31,1772216,-549.6923828125,1495.7195385,4712.30322265625,17868,0.001,,
277,6387,221555,0.28235524892807007,-0.30023929476737976,53.91,1772544,-673.0760498046875,1499.93206213,6046.2265625,17872,0.001,,
277,6388,221599,0.28175514936447144,-0.3703150451183319,53.56,1772896,-685.41357421875,1500.23624942,2941.580078125,17876,0.001,,
277,6390,221643,0.2812509536743164,-0.29256460070610046,53.65,1773248,-575.5830078125,1498.35298825,7603.0322265625,17880,0.001,,
277,6391,221697,0.2809079587459564,-0.17603975534439087,56.56,1773680,-638.2643432617188,1458.3254130599996,2163.2138671875,17884,0.001,,
277,6392,221730,0.28048744797706604,0.39129939675331116,58.28,1773944,-655.2722778320312,1447.8365474200002,2741.4697265625,17888,0.001,,
277,6393,221755,0.2807457745075226,-0.16780629754066467,60.31,1774144,-626.7767944335938,1436.51568598,7031.859375,17892,0.001,,
277,6394,221784,0.28040915727615356,-0.10229615122079849,60.31,1774376,-598.19140625,1436.60628323,5274.005859375,17896,0.001,,
277,6395,221812,0.27913451194763184,-0.13479632139205933,60.48,1774600,-579.2371215820312,1436.20124831,2574.333984375,17900,0.001,,
277,6395,221838,0.27701517939567566,0.2817249596118927,60.56,1774808,-592.4120483398438,1436.42687084,4505.9775390625,17904,0.001,,
277,6396,221863,0.2745993137359619,-0.26547983288764954,60.65,1775008,-676.9747314453125,1436.97451176,3685.69677734375,17908,0.001,,
277,6397,221889,0.2725076377391815,0.04112747311592102,60.75,1775216,-659.4227294921875,1436.5850952399999,6217.7861328125,17912,0.001,,
277,6398,221922,0.27078086137771606,-0.23715561628341675,60.77,1775480,-696.453125,1439.14104793,3365.355224609375,17916,0.001,,
277,6399,221955,0.2703119218349457,1.1545674800872803,61.3,1775744,-543.334716796875,1436.26886771,8881.53125,17920,0.001,,
277,6400,221988,0.27113866806030273,0.2876337766647339,61.59,1776008,-603.9549560546875,1432.2576006800002,3884.0693359375,17924,0.001,,
277,6400,222003,0.27142268419265747,-0.007171899080276489,67.07,1776128,-574.2139892578125,1398.8190972799996,2884.291015625,17928,0.001,,
277,6401,222037,0.27186518907546997,-0.1773989200592041,66.46,1776400,-691.396240234375,1404.1922027299997,6542.9814453125,17932,0.001,,
277,6402,222074,0.27051693201065063,-0.5497920513153076,64.9,1776696,-591.6966552734375,1469.7857630600004,4125.9306640625,17936,0.001,,
277,6403,222105,0.2688491642475128,-0.007421642541885376,64.2,1776944,-662.1571655273438,1475.0454915900002,2472.968505859375,17940,0.001,,
277,6404,222125,0.26849669218063354,-0.06234017014503479,62.22,1777104,-713.929931640625,1548.67883899,5034.267578125,17944,0.001,,
277,6405,222158,0.26914170384407043,0.8869819045066833,63.18,1777368,-608.680419921875,1540.4728947800002,8031.05908203125,17948,0.001,,
277,6406,222180,0.2703348398208618,1.0263140201568604,62.91,1777544,-586.650390625,1544.22739389,3354.89111328125,17952,0.001,,
277,6406,222205,0.272472083568573,0.13602879643440247,62.01,1777744,-641.170166015625,1549.07687448,2982.31005859375,17956,0.001,,
277,6407,222224,0.2736985981464386,0.5394089221954346,61.85,1777896,-634.23583984375,1550.8663452000003,4591.078125,17960,0.001,,
277,6408,222245,0.27551424503326416,-0.070637047290802,61.72,1778064,-675.819091796875,1553.0698819600002,4857.77734375,17964,0.001,,
277,6408,222267,0.27751246094703674,0.6970615386962891,61.79,1778240,-630.750732421875,1553.2853575500005,5628.8447265625,17968,0.001,,
277,6409,222306,0.28094667196273804,0.10534462332725525,61.66,1778552,-575.98681640625,1553.84818344,2938.394287109375,17972,0.001,,
277,6410,222337,0.2833165228366852,-0.331339955329895,61.74,1778800,-628.6417236328125,1554.2103978799998,2806.756103515625,17976,0.001,,
277,6411,222368,0.2841467261314392,0.5355867147445679,62.06,1779048,-558.2135620117188,1553.20930674,5982.4345703125,17980,0.001,,
277,6412,222394,0.2853933870792389,0.5355127453804016,61.37,1779256,-642.953125,1580.9017812300006,4221.119140625,17984,0.001,,
277,6412,222410,0.2867402136325836,1.1193857192993164,59.57,1779384,-679.3348999023438,1594.4790299300003,4568.33642578125,17988,0.001,,
277,6413,222437,0.29123252630233765,1.3978910446166992,57.71,1779600,-625.3446044921875,1605.23906603,3406.29345703125,17992,0.001,,
277,6414,222466,0.29705166816711426,0.7771431803703308,57.85,1779832,-632.0963134765625,1604.90388028,11186.8125,17996,0.001,,
277,6415,222481,0.299784779548645,0.8891696333885193,57.69,1779952,-610.4154052734375,1601.31308823,3852.0302734375,18000,0.001,,
277,6415,222487,0.3007830083370209,0.37167227268218994,57.66,1780000,-637.4490966796875,1601.04346924,5064.9404296875,18001,0.001,,
,,,,,,1780000,,,,,,922.2874965999999,82.4
277,6416,222508,0.3042323887348175,0.999369740486145,57.53,1780168,-621.0377197265625,1601.3965470499998,4827.1826171875,18004,0.001,,
277,6417,222541,0.30875924229621887,0.6744328141212463,57.73,1780432,-560.11181640625,1598.9862044000004,4435.56689453125,18008,0.001,,
277,6418,222564,0.3113814890384674,0.5136545300483704,57.76,1780616,-625.1533203125,1598.1213639099997,5136.31201171875,18012,0.001,,
277,6419,222590,0.31448227167129517,0.4719277322292328,58.41,1780824,-615.124267578125,1593.24512632,3205.98046875,18016,0.001,,
277,6419,222611,0.31647202372550964,0.5292683839797974,57.99,1780992,-621.3198852539062,1597.9921750099998,3197.6123046875,18020,0.001,,
277,6420,222633,0.318368524312973,0.518662691116333,57.45,1781168,-618.507568359375,1572.51420787,2129.0869140625,18024,0.001,,
277,6420,222641,0.31929105520248413,0.5633984804153442,51.88,1781232,-644.4984741210938,1607.3474544599997,4431.6796875,18028,0.001,,
277,6421,222675,0.32263946533203125,0.2710346579551697,51.77,1781504,-681.324951171875,1609.35857194,2300.718017578125,18032,0.001,,
277,6422,222694,0.32469800114631653,0.670423150062561,51.28,1781656,-718.086181640625,1612.9552574099998,4440.77978515625,18036,0.001,,
277,6423,222717,0.3271034061908722,-0.11542852222919464,51.14,1781840,-684.237060546875,1613.6657768799998,2596.743896484375,18040,0.001,,
277,6423,222748,0.331303209066391,0.4169040024280548,50.44,1782088,-652.0574951171875,1620.5458279800002,2440.42529296875,18044,0.001,,
277,6424,222762,0.33328115940093994,0.9688446521759033,49.56,1782200,-649.7670288085938,1627.7525315899998,3327.24267578125,18048,0.001,,
277,6425,222805,0.33970072865486145,0.19559258222579956,49.43,1782544,-667.72900390625,1627.5452317900001,4591.20947265625,18052,0.001,,
277,6426,222817,0.34073036909103394,-0.10368356108665466,49.45,1782640,-617.1019287109375,1630.4693752500002,10205.39453125,18056,0.001,,
277,6427,222857,0.3417574465274811,-0.5300390720367432,49.76,1782960,-696.4695434570312,1627.1593271099998,4550.4970703125,18060,0.001,,
277,6427,222880,0.34094852209091187,-0.5213335752487183,50.14,1783144,-687.98974609375,1621.9778476899999,4273.95703125,18064,0.001,,
277,6428,222911,0.33847764134407043,-0.38874971866607666,50.84,1783392,-697.5872802734375,1615.5554403900003,3094.815185546875,18068,0.001,,
277,6429,222925,0.33681610226631165,-0.46589356660842896,51.1,1783504,-677.693603515625,1613.16860673,3612.828857421875,18072,0.001,,
277,6430,222962,0.332804799079895,0.3107801675796509,51.01,1783800,-770.4239501953125,1613.4896431699997,5288.0849609375,18076,0.001,,
277,6431,222987,0.33031895756721497,-0.5215760469436646,50.75,1784000,-649.0494995117188,1613.62860273,2281.12890625,18080,0.001,,
277,6431,223017,0.32682615518569946,-0.06673446297645569,48.79,1784240,-603.6302490234375,1623.72067083,2278.22314453125,18084,0.001,,
277,6432,223034,0.3247596025466919,-0.19310137629508972,48.81,1784376,-742.33544921875,1622.84943548,5954.671875,18088,0.001,,
277,6433,223066,0.3219759464263916,-0.28631919622421265,48.78,1784632,-689.05810546875,1622.60356799,5141.80859375,18092,0.001,,
277,6434,223090,0.3203064799308777,-0.675679087638855,50.24,1784824,-604.0836181640625,1610.2955121399998,1930.1478271484375,18096,0.001,,
277,6434,223119,0.3184721767902374,-0.41623395681381226,50.27,1785056,-600.4181518554688,1614.1320110099996,2053.73095703125,18100,0.001,,
277,6435,223144,0.31678593158721924,-0.03769204020500183,50.96,1785256,-609.239501953125,1609.1444280100002,4536.1259765625,18104,0.001,,
277,6436,223159,0.31585097312927246,0.4616178274154663,50.6,1785376,-672.9556274414062,1611.33392675,3011.784912109375,18108,0.001,,
277,6437,223191,0.314558744430542,0.20171108841896057,50.64,1785632,-565.727294921875,1610.6149626599997,3392.9560546875,18112,0.001,,
277,6437,223201,0.31435251235961914,-0.15699753165245056,49.83,1785712,-621.2340087890625,1616.83464087,3755.85546875,18116,0.001,,
277,6438,223231,0.3144775927066803,-0.21779102087020874,49.43,1785952,-605.5877685546875,1620.91283405,2438.28076171875,18120,0.001,,
277,6439,223258,0.31457793712615967,-0.19174811244010925,49.55,1786168,-579.831298828125,1650.9586384799998,4938.810546875,18124,0.001,,
277,6439,223284,0.3143041431903839,0.3342663645744324,49.55,1786376,-571.2794189453125,1652.2620107299997,4456.7939453125,18128,0.001,,
277,6440,223308,0.31390488147735596,0.07091308385133743,49.65,1786568,-599.5642700195312,1651.1208715,3907.58544921875,18132,0.001,,
277,6441,223333,0.31274768710136414,-0.4962623715400696,49.34,1786768,-583.2445678710938,1654.30550401,6587.912109375,18136,0.001,,
277,6442,223378,0.3096928596496582,-0.6259189248085022,49.83,1787128,-589.2214965820312,1602.6627122200005,2586.701416015625,18140,0.001,,
277,6443,223394,0.3084661662578583,-0.4870414435863495,50.45,1787256,-624.84130859375,1596.89099447,7401.64892578125,18144,0.001,,
277,6444,223430,0.30532968044281006,-0.5484351515769958,50.37,1787544,-617.8991088867188,1597.94665939,11300.26953125,18148,0.001,,
277,6445,223456,0.30337297916412354,-0.3713763952255249,50.51,1787752,-634.5403442382812,1597.8696321700002,3567.865966796875,18152,0.001,,
277,6445,223487,0.3013482689857483,0.15115496516227722,50.03,1788000,-573.3486938476562,1563.6117875099999,4073.175048828125,18156,0.001,,
277,6446,223516,0.3008449375629425,-0.06926903128623962,49.79,1788232,-639.6727294921875,1564.50618886,6307.0244140625,18160,0.001,,
277,6447,223556,0.3027607202529907,0.7280937433242798,49.6,1788552,-649.0316772460938,1566.6287727,1734.0631103515625,18164,0.001,,
277,6448,223591,0.30573350191116333,0.48222440481185913,50.61,1788832,-533.0888671875,1555.9978386999999,3512.38330078125,18168,0.001,,
277,6449,223620,0.30744633078575134,-0.47524356842041016,50.23,1789064,-657.2120361328125,1525.1058766600001,6383.3349609375,18172,0.001,,
277,6450,223651,0.30796825885772705,0.1277259886264801,50.38,1789312,-588.31201171875,1525.4759886700003,3555.681640625,18176,0.001,,
277,6452,223701,0.3102458715438843,0.6437826156616211,50.63,1789712,-659.8704223632812,1524.63773078,2249.91357421875,18180,0.001,,
277,6452,223721,0.31125524640083313,0.2186989039182663,51.15,1789872,-650.6728515625,1522.02384967,4089.25390625,18184,0.001,,
277,6453,223737,0.311978816986084,0.4851476848125458,51.12,1790000,-596.449951171875,1523.26248572,3868.1611328125,18185,0.001,,
,,,,,,1790000,,,,,,1712.6301788,44.6
277,6454,223767,0.31465622782707214,-0.32074904441833496,51.34,1790240,-597.6336669921875,1521.35368952,4303.4150390625,18188,0.001,,
277,6455,223782,0.31627538800239563,0.842017412185669,56.76,1790360,-743.651611328125,1470.7865282599998,4680.51123046875,18192,0.001,,
277,6456,223809,0.3191973865032196,0.5313345193862915,54.95,1790576,-628.1884765625,1484.8399948900003,4686.5244140625,18196,0.001,,
277,6457,223847,0.32279109954833984,0.4675554931163788,54.8,1790880,-639.8609619140625,1483.0197030100003,3530.774658203125,18200,0.001,,
277,6457,223865,0.32436129450798035,0.6121618747711182,54.24,1791024,-627.8340454101562,1488.14829501,6343.93310546875,18204,0.001,,
277,6458,223904,0.32762616872787476,0.2655049264431,54.28,1791336,-641.2078857421875,1487.0609382600005,4375.27880859375,18208,0.001,,
277,6460,223945,0.32930314540863037,-0.19399408996105194,57.98,1791664,-626.923583984375,1444.5211645999998,5069.8369140625,18212,0.001,,
277,6461,223985,0.3284561038017273,-0.7642276883125305,57.94,1791984,-622.808837890625,1444.0145029500002,3065.1513671875,18216,0.001,,
277,6462,224028,0.3246387541294098,-0.21621796488761902,59.21,1792328,-487.6195983886719,1430.3469543899998,5243.978515625,18220,0.001,,
277,6463,224041,0.3234362304210663,-0.03739628195762634,59.42,1792432,-612.9825439453125,1429.3445282799998,5070.1123046875,18224,0.001,,
277,6463,224069,0.32152462005615234,-0.07633057236671448,61.29,1792656,-597.2667236328125,1350.6111398099997,3446.59814453125,18228,0.001,,
277,6464,224088,0.31988343596458435,-0.05865900218486786,61.14,1792808,-624.1077880859375,1350.9132949399998,3666.5068359375,18232,0.001,,
277,6465,224118,0.317393958568573,-0.9558961391448975,61.03,1793048,-680.6505126953125,1351.5827330700004,9618.7080078125,18236,0.001,,
277,6466,224146,0.31505995988845825,0.5009145140647888,60.71,1793272,-524.6832885742188,1363.2693444500003,7330.083984375,18240,0.001,,
277,6466,224166,0.3146042227745056,-0.3487158715724945,60.22,1793432,-566.9158935546875,1326.58851024,11584.115234375,18244,0.001,,
277,6467,224192,0.31540647149086,0.6959150433540344,60.11,1793640,-577.3014526367188,1326.69162812,7596.697265625,18248,0.001,,
277,6468,224217,0.3176363408565521,0.6283023953437805,59.86,1793840,-594.7334594726562,1328.6829148799998,3351.20947265625,18252,0.001,,
277,6469,224262,0.3238048553466797,0.6284269094467163,59.97,1794200,-619.0841064453125,1365.9486729499997,4630.673828125,18256,0.001,,
277,6470,224275,0.32588663697242737,0.49281901121139526,60.52,1794304,-652.7201538085938,1299.20900366,2658.460693359375,18260,0.001,,
277,6470,224304,0.3290519118309021,0.2990560829639435,60.34,1794536,-658.0274047851562,1303.30225577,4089.15771484375,18264,0.001,,
277,6471,224331,0.33168742060661316,0.21167738735675812,58.61,1794752,-644.7294311523438,1320.0426287999999,2046.717529296875,18268,0.001,,
277,6472,224349,0.3329954147338867,-0.07737933844327927,63.52,1794896,-640.3687133789062,1189.6388984399998,2066.207763671875,18272,0.001,,
277,6473,224378,0.33426615595817566,-0.16484418511390686,63.42,1795128,-642.8432006835938,1190.4516852299998,2455.06298828125,18276,0.001,,
277,6473,224393,0.3350774943828583,0.6742101907730103,63.01,1795248,-561.2626953125,1193.7445942,2040.1578369140625,18280,0.001,,
277,6474,224421,0.33620816469192505,-0.22189560532569885,62.43,1795472,-593.6372680664062,1195.79576697,4420.3642578125,18284,0.001,,
277,6474,224436,0.3363957703113556,0.14802265167236328,62.22,1795592,-627.38818359375,1197.54394316,3485.0576171875,18288,0.001,,
277,6475,224472,0.3364560902118683,0.40720123052597046,57.12,1795880,-642.8463745117188,1246.0475349800001,4484.35107421875,18292,0.001,,
