train/critic_loss,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/actor_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,time/fps,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
2719.00732421875,18624,1744.54495297,0.30826684832572937,-428.69781494140625,38.57,1119952,3398,-0.8366183042526245,329,0.001,139981,,
6449.2998046875,18625,1744.6666767099998,0.3075987696647644,-491.321044921875,38.57,1120000,3398,-0.5792312622070312,329,0.001,139987,,
,,,,,,1120000,,,,,,37.2,1864.1951603999998
2388.025146484375,18628,1745.66292973,0.3057590126991272,-425.3711853027344,38.54,1120160,3399,-0.8156628012657166,329,0.001,140007,,
3139.724853515625,18632,1709.02899735,0.30516672134399414,-443.4786376953125,38.61,1120200,3399,-0.5416889190673828,329,0.001,140012,,
7183.20703125,18636,1712.9237801400002,0.30190393328666687,-461.7701721191406,38.58,1120456,3400,-0.9336339235305786,329,0.001,140044,,
2625.76318359375,18640,1747.8239143,0.3008112609386444,-508.3197326660156,38.81,1120536,3400,-0.32641467452049255,329,0.001,140054,,
2535.096435546875,18644,1747.7723005100006,0.29760289192199707,-538.7288818359375,38.94,1120784,3401,0.10007008910179138,329,0.001,140085,,
2897.43994140625,18648,1717.6205326699999,0.29708385467529297,-560.0469970703125,38.72,1120824,3401,-0.03454757481813431,329,0.001,140090,,
5762.86328125,18652,1722.7536457700003,0.2952185273170471,-499.32928466796875,38.45,1121096,3402,-0.4443938732147217,329,0.001,140124,,
2183.7802734375,18656,1749.3593673300004,0.2947543263435364,-469.74090576171875,38.73,1121176,3402,-0.0664185956120491,329,0.001,140134,,
12120.173828125,18660,1748.79056745,0.2941942512989044,-540.943359375,38.79,1121408,3403,0.20856894552707672,329,0.001,140163,,
3060.11865234375,18664,1747.7726668699997,0.2942068576812744,-506.9024353027344,38.94,1121504,3403,0.16641555726528168,329,0.001,140175,,
2319.99609375,18668,1749.6245488,0.2949237525463104,-419.456298828125,38.88,1121776,3404,0.05356001853942871,329,0.001,140209,,
2530.7861328125,18672,1727.7356676899997,0.29519474506378174,-506.92706298828125,40.34,1121824,3404,0.47069185972213745,329,0.001,140215,,
3161.8310546875,18676,1728.87032931,0.29693803191185,-489.6365966796875,40.4,1122096,3405,-0.12072713673114777,329,0.001,140249,,
2429.128662109375,18680,1727.8022703199997,0.29761719703674316,-475.85748291015625,40.48,1122256,3406,0.372187077999115,329,0.001,140269,,
2606.88916015625,18684,1726.34177831,0.29852205514907837,-483.00384521484375,40.57,1122440,3406,-0.1919143944978714,329,0.001,140292,,
6965.880859375,18688,1726.98586008,0.2989816963672638,-448.2103271484375,40.53,1122600,3407,0.27184611558914185,329,0.001,140312,,
2573.86474609375,18692,1752.8313657200006,0.2988746762275696,-463.1611328125,39.86,1122744,3407,0.3919509947299957,329,0.001,140330,,
1862.40576171875,18696,1753.90794074,0.2991105914115906,-473.9923095703125,39.78,1122968,3408,-0.42844530940055847,329,0.001,140358,,
3607.649658203125,18700,1754.5848797900005,0.29845133423805237,-498.97515869140625,39.67,1123248,3409,-0.08034855127334595,329,0.001,140393,,
1866.459716796875,18704,1754.6779400600003,0.2980557978153229,-466.0159912109375,39.83,1123320,3409,-0.688818097114563,329,0.001,140402,,
3442.447998046875,18708,1722.6804034900006,0.2936011254787445,-511.6824951171875,41.92,1123792,3411,-0.4771454334259033,329,0.001,140461,,
5663.6240234375,18712,1615.3953511099999,0.2928445637226105,-477.5438232421875,42.53,1123872,3411,-0.6921682357788086,329,0.001,140471,,
3002.1630859375,18716,1614.7907044500002,0.29061585664749146,-519.6826171875,42.45,1124128,3412,-0.28298887610435486,329,0.001,140503,,
1914.2158203125,18720,1608.3397703100002,0.2897987961769104,-437.1087951660156,43.1,1124296,3413,-0.279564768075943,329,0.001,140524,,
6855.560546875,18724,1609.6978262000002,0.28971508145332336,-460.21630859375,42.75,1124424,3413,0.38790106773376465,329,0.001,140540,,
7652.50341796875,18728,1609.73082449,0.2895573675632477,-447.04962158203125,42.65,1124648,3414,-0.281677782535553,329,0.001,140568,,
6179.29833984375,18732,1646.5832021800004,0.2891349196434021,-569.7073974609375,42.6,1124760,3414,-0.3782446086406708,329,0.001,140582,,
3651.163330078125,18736,1645.20759889,0.2868363857269287,-542.4218139648438,42.68,1125000,3415,-0.4052698314189911,329,0.001,140612,,
4045.60498046875,18740,1644.3915527800002,0.285274863243103,-531.6036376953125,42.71,1125144,3415,-0.7561467289924622,329,0.001,140630,,
1683.262939453125,18744,1644.40634472,0.28309953212738037,-517.5012817382812,42.72,1125384,3416,-0.05925244092941284,329,0.001,140660,,
6215.240234375,18748,1668.10619489,0.28213801980018616,-508.4391784667969,43.25,1125608,3417,0.44429147243499756,329,0.001,140688,,
2375.44189453125,18752,1667.8576359199997,0.2818494737148285,-491.64581298828125,43.23,1125744,3417,0.37365877628326416,329,0.001,140705,,
6736.154296875,18756,1618.9360632499997,0.28172045946121216,-548.2428588867188,47.17,1125960,3418,0.666161298751831,329,0.001,140732,,
4235.2060546875,18760,1617.3707195099996,0.282764196395874,-481.1183776855469,47.31,1126216,3419,0.24559386074543,329,0.001,140764,,
1826.455322265625,18764,1617.85330071,0.28290224075317383,-469.79541015625,47.16,1126240,3419,0.4337313175201416,329,0.001,140767,,
2002.6119384765625,18768,1617.8554079299997,0.2850917875766754,-537.6488037109375,47.1,1126512,3420,-0.05165284872055054,329,0.001,140801,,
3808.29345703125,18772,1617.98038997,0.28709152340888977,-558.5574951171875,45.85,1126680,3420,1.1878606081008911,329,0.001,140822,,
2036.159423828125,18776,1616.5245731899997,0.28939321637153625,-523.215576171875,45.94,1126824,3421,0.6243428587913513,329,0.001,140840,,
3600.892578125,18780,1596.9536471200001,0.2915181517601013,-482.84039306640625,47.82,1126976,3421,0.6785192489624023,329,0.001,140859,,
4040.32275390625,18784,1595.7809240699996,0.2940228283405304,-487.3622131347656,47.73,1127112,3422,1.0463740825653076,329,0.001,140876,,
2285.67919921875,18788,1593.4803732100002,0.2977871894836426,-536.8858032226562,47.54,1127280,3422,0.8368200063705444,329,0.001,140897,,
4393.564453125,18792,1588.6163283999997,0.3004552721977234,-460.99200439453125,47.56,1127400,3423,1.068921446800232,329,0.001,140912,,
4606.28369140625,18796,1578.47576149,0.30446857213974,-499.62744140625,47.57,1127560,3423,0.5265557169914246,329,0.001,140932,,
2770.3798828125,18800,1570.8711332899995,0.3077172040939331,-486.4645690917969,47.56,1127736,3424,0.7528775930404663,329,0.001,140954,,
11995.013671875,18804,1566.41131523,0.3098722994327545,-498.53314208984375,47.39,1127864,3424,0.20553958415985107,329,0.001,140970,,
3757.408203125,18808,1594.0549524100002,0.3123367726802826,-540.8320922851562,45.22,1128064,3425,-0.21458151936531067,329,0.001,140995,,
2249.7978515625,18812,1622.31606726,0.31275472044944763,-457.25958251953125,45.1,1128152,3425,0.14489474892616272,329,0.001,141006,,
8755.146484375,18816,1620.9345962600003,0.3138209581375122,-543.0950927734375,45.03,1128344,3426,-0.06582304835319519,329,0.001,141030,,
5348.40673828125,18820,1630.14030268,0.31438934803009033,-498.38128662109375,43.92,1128520,3427,-0.2931066155433655,329,0.001,141052,,
8268.1171875,18824,1627.4013149199998,0.3148350715637207,-445.7460021972656,44.25,1128664,3427,-0.16124039888381958,329,0.001,141070,,
2752.46484375,18828,1623.5299489899996,0.31471800804138184,-522.8877563476562,44.44,1128840,3428,-0.34366482496261597,329,0.001,141092,,
2258.767822265625,18832,1619.24367167,0.31382501125335693,-426.79296875,44.79,1129000,3428,-0.571406364440918,329,0.001,141112,,
8566.251953125,18836,1618.2595333499996,0.31338346004486084,-436.00164794921875,44.97,1129232,3429,0.15724170207977295,329,0.001,141141,,
2776.8779296875,18840,1616.6498352899998,0.3138984739780426,-480.6063232421875,45.23,1129416,3430,0.14954058825969696,329,0.001,141164,,
2482.1171875,18844,1611.7071655099999,0.3149860203266144,-503.6806335449219,45.86,1129584,3430,0.032269928604364395,329,0.001,141185,,
3289.36865234375,18848,1619.1067879500001,0.31593334674835205,-461.52191162109375,45.55,1129704,3431,0.46671125292778015,329,0.001,141200,,
1954.746826171875,18852,1588.77794648,0.3167404532432556,-528.497802734375,45.74,1129856,3431,-0.3241920471191406,329,0.001,141219,,
1919.913330078125,18854,1588.8804879,0.3170267343521118,-600.394287109375,45.72,1130000,3432,0.08779934048652649,329,0.001,141237,,
,,,,,,1130000,,,,,,40.4,1807.8782284000001
4110.4599609375,18856,1638.0836127799994,0.31707659363746643,-495.75848388671875,41.76,1130040,3432,-0.15849444270133972,329,0.001,141242,,
3499.26708984375,18860,1639.22950882,0.3164833188056946,-520.06640625,41.58,1130232,3433,-0.8708738088607788,329,0.001,141266,,
4258.8271484375,18864,1636.5845354900002,0.3155015707015991,-525.2998046875,41.71,1130352,3433,-0.6003143787384033,329,0.001,141281,,
3360.83251953125,18868,1635.1578408299997,0.3137635290622711,-440.6053771972656,41.76,1130536,3434,-0.10076649487018585,329,0.001,141304,,
2203.036376953125,18872,1656.4562013500004,0.3130089044570923,-482.286376953125,41.57,1130624,3434,-0.8345439434051514,329,0.001,141315,,
5859.7646484375,18876,1656.99603329,0.3101769685745239,-418.87457275390625,41.6,1130840,3435,-0.14854663610458374,329,0.001,141342,,
3584.035888671875,18880,1676.1100442999998,0.3081590533256531,-430.4558410644531,39.73,1130992,3436,0.11435645818710327,329,0.001,141361,,
2543.273193359375,18884,1672.98831919,0.3067718744277954,-521.54345703125,40.02,1131136,3436,-0.49330657720565796,329,0.001,141379,,
2623.1181640625,18888,1673.8155236000002,0.3053185045719147,-523.0540771484375,40.17,1131336,3437,0.045488789677619934,329,0.001,141404,,
11169.1376953125,18892,1676.5285124000002,0.3050307035446167,-494.67340087890625,40.3,1131416,3437,0.2902129590511322,329,0.001,141414,,
10069.9814453125,18896,1684.3857343100003,0.30494067072868347,-470.72967529296875,40.37,1131712,3438,0.335953950881958,329,0.001,141451,,
4409.98681640625,18900,1670.2510422100002,0.3049345314502716,-469.73583984375,40.95,1131768,3438,-0.5257005095481873,329,0.001,141458,,
4599.1533203125,18904,1674.43145993,0.30458733439445496,-452.5944519042969,41.04,1131992,3439,0.1725587546825409,329,0.001,141486,,
5109.60546875,18908,1678.67751864,0.3044646084308624,-459.99444580078125,41.06,1132056,3439,-0.3954298198223114,329,0.001,141494,,
7055.564453125,18912,1757.28087834,0.30405041575431824,-464.0412902832031,40.55,1132320,3440,-0.24158132076263428,329,0.001,141527,,
3834.660888671875,18916,1757.2804865100002,0.30397018790245056,-467.823486328125,40.83,1132400,3440,-0.23741558194160461,329,0.001,141537,,
2839.33251953125,18920,1756.42088457,0.3034277856349945,-501.4473571777344,40.98,1132608,3441,-0.19760607182979584,329,0.001,141563,,
2225.73193359375,18924,1730.9322912199996,0.30273476243019104,-430.0028381347656,40.74,1132696,3441,-0.3498382866382599,329,0.001,141574,,
10672.767578125,18928,1708.16420893,0.3006725311279297,-535.6632080078125,40.58,1132912,3442,-0.45801427960395813,329,0.001,141601,,
7984.572265625,18932,1709.7635881899998,0.3001443147659302,-468.05419921875,40.29,1132968,3442,-0.639051616191864,329,0.001,141608,,
2521.815185546875,18936,1709.674196,0.2980833351612091,-469.21575927734375,39.99,1133184,3443,-0.41001835465431213,329,0.001,141635,,
4310.52734375,18940,1710.2333475,0.2973140776157379,-511.5635986328125,39.81,1133280,3443,-0.37313705682754517,329,0.001,141647,,
3971.807861328125,18944,1715.6992753800002,0.29602572321891785,-555.486083984375,38.9,1133504,3444,0.5060980319976807,329,0.001,141675,,
1676.263916015625,18948,1714.70302095,0.29593271017074585,-550.170654296875,38.9,1133552,3444,0.327565997838974,329,0.001,141681,,
2018.503662109375,18952,1745.3362049999998,0.29611703753471375,-534.3878173828125,38.64,1133776,3445,0.19538168609142303,329,0.001,141709,,
4265.03955078125,18956,1744.4198006699999,0.2965584695339203,-486.9895935058594,38.65,1133896,3445,0.25137895345687866,329,0.001,141724,,
2019.5037841796875,18960,1744.31448869,0.2973128855228424,-532.44384765625,38.66,1134056,3446,0.04516807198524475,329,0.001,141744,,
3811.32666015625,18964,1745.9120013799995,0.2980504035949707,-553.3023681640625,38.69,1134240,3446,0.4267774522304535,329,0.001,141767,,
2876.025390625,18968,1747.66759957,0.2984965741634369,-469.3382568359375,38.61,1134336,3447,0.7635763883590698,329,0.001,141779,,
2654.2939453125,18972,1747.7902544700003,0.2998588979244232,-513.487548828125,38.54,1134576,3447,0.3230878710746765,329,0.001,141809,,
4036.42626953125,18976,1745.97167238,0.3007776439189911,-457.482421875,38.53,1134728,3448,0.34995236992836,329,0.001,141828,,
4899.8984375,18980,1747.61223409,0.3016294836997986,-514.65478515625,38.34,1134872,3448,0.18774187564849854,329,0.001,141846,,
2758.99462890625,18984,1724.6672152600001,0.3024056553840637,-448.75811767578125,37.8,1135024,3449,-0.064548559486866,329,0.001,141865,,
1766.666748046875,18988,1705.24529663,0.30270251631736755,-523.3182373046875,38.86,1135128,3449,-0.49908682703971863,329,0.001,141878,,
2133.07568359375,18992,1706.5550314199998,0.3032552897930145,-519.9672241210938,38.69,1135280,3450,0.11377628147602081,329,0.001,141897,,
2709.73046875,18996,1709.05387183,0.30431872606277466,-577.50390625,38.55,1135408,3450,0.45548754930496216,329,0.001,141913,,
3337.2890625,19000,1732.2644578399997,0.30580461025238037,-574.6683349609375,37.82,1135664,3451,0.2693054676055908,329,0.001,141945,,
5721.900390625,19004,1728.59464374,0.3063572347164154,-478.9634094238281,38.1,1135768,3451,0.11543184518814087,329,0.001,141958,,
2211.12255859375,19008,1712.0616130499998,0.3069806396961212,-513.3356323242188,37.99,1135904,3452,0.10837399959564209,329,0.001,141975,,
4936.58251953125,19012,1712.6985023399998,0.30755001306533813,-551.2185668945312,37.99,1136064,3452,0.3636508584022522,329,0.001,141995,,
5183.42431640625,19016,1714.88615569,0.30770379304885864,-518.9244384765625,37.82,1136240,3453,-0.14221277832984924,329,0.001,142017,,
1864.490966796875,19020,1711.70974596,0.30732595920562744,-543.827880859375,38.0,1136360,3454,0.008687332272529602,328,0.001,142032,,
3960.65185546875,19024,1739.27365567,0.3056574761867523,-548.719482421875,38.03,1136568,3454,-0.5388067960739136,328,0.001,142058,,
3036.3115234375,19028,1764.4405419500001,0.3048764169216156,-505.4117736816406,38.06,1136648,3455,-0.11657162010669708,328,0.001,142068,,
3410.71728515625,19032,1768.4892482700002,0.30311518907546997,-500.9509582519531,37.93,1136856,3455,-0.4420124292373657,328,0.001,142094,,
1647.771728515625,19036,1770.1418440000002,0.30252987146377563,-469.38751220703125,37.88,1136936,3455,-0.8343667984008789,328,0.001,142104,,
3306.723388671875,19040,1771.5630136400002,0.30049967765808105,-529.9628295898438,37.82,1137152,3456,-0.3426796793937683,328,0.001,142131,,
3476.935546875,19044,1772.23286005,0.29974037408828735,-495.37078857421875,37.84,1137224,3456,-0.3772043287754059,328,0.001,142140,,
5911.95263671875,19048,1745.2177710100002,0.2985687851905823,-494.14825439453125,37.55,1137352,3457,-0.9011034965515137,328,0.001,142156,,
4093.56298828125,19052,1742.97663807,0.29712310433387756,-484.2693786621094,37.64,1137552,3458,-0.49141159653663635,328,0.001,142181,,
2290.857421875,19056,1740.3836454299997,0.2961779236793518,-554.3810424804688,37.8,1137696,3458,-0.15150287747383118,328,0.001,142199,,
3896.912109375,19060,1740.6443386800001,0.2954241633415222,-545.774169921875,37.78,1137832,3458,-0.2975828945636749,328,0.001,142216,,
3260.9951171875,19064,1739.0401756899996,0.2949293553829193,-522.7613525390625,37.59,1137968,3459,-0.41388845443725586,328,0.001,142233,,
3415.402099609375,19068,1737.3635290199995,0.29426324367523193,-509.24017333984375,37.63,1138144,3459,-0.35039085149765015,328,0.001,142255,,
2284.81396484375,19072,1732.7236078599997,0.2939331829547882,-459.87457275390625,38.09,1138328,3460,-0.21206670999526978,328,0.001,142278,,
3792.630859375,19076,1735.1801787100003,0.293560266494751,-432.5030517578125,37.95,1138496,3461,-0.4964783787727356,328,0.001,142299,,
2828.76708984375,19080,1733.3322954999996,0.29251742362976074,-436.9949951171875,38.05,1138680,3461,-0.1383601874113083,328,0.001,142322,,
4683.982421875,19084,1747.8401325500004,0.2917088568210602,-510.7982177734375,39.01,1138800,3462,-0.5340744853019714,328,0.001,142337,,
3869.6630859375,19088,1768.48677307,0.2909201681613922,-483.2984619140625,37.81,1138968,3462,0.08065170049667358,328,0.001,142358,,
3566.17138671875,19092,1766.7801334100002,0.29041680693626404,-502.320068359375,37.85,1139112,3463,-0.026923775672912598,328,0.001,142376,,
3679.276611328125,19096,1764.14272083,0.29038482904434204,-519.6809692382812,38.04,1139256,3463,0.24688544869422913,328,0.001,142394,,
3416.926513671875,19100,1763.6461929399998,0.29064103960990906,-501.2558898925781,37.96,1139376,3464,-0.38046443462371826,328,0.001,142409,,
7162.23095703125,19104,1766.3474685399997,0.2905612885951996,-554.9317626953125,37.78,1139528,3464,-0.12793178856372833,328,0.001,142428,,
1874.155517578125,19108,1781.75646928,0.2904135286808014,-536.6738891601562,37.89,1139680,3465,0.42399948835372925,328,0.001,142447,,
2410.36572265625,19112,1778.5739215899998,0.2905298173427582,-530.934814453125,37.97,1139816,3465,0.43354320526123047,328,0.001,142464,,
4859.04296875,19115,1759.5464528700002,0.291145920753479,-565.6210327148438,37.97,1140000,3466,0.3816308379173279,328,0.001,142487,,
,,,,,,1140000,,,,,,37.6,1820.4496162
3460.0087890625,19116,1758.4604133500004,0.2912643253803253,-467.1668701171875,37.98,1140024,3466,0.3338583707809448,328,0.001,142490,,
2489.6953125,19120,1744.8516011600002,0.2918546199798584,-594.2784423828125,37.74,1140120,3467,0.28156930208206177,328,0.001,142502,,
2793.4697265625,19124,1693.82599133,0.29274097084999084,-543.0031127929688,37.48,1140256,3467,0.07352548837661743,328,0.001,142519,,
2257.53564453125,19128,1659.17595939,0.29364144802093506,-478.66217041015625,37.38,1140408,3467,0.6098623275756836,328,0.001,142538,,
3469.729736328125,19132,1639.73405386,0.2953929305076599,-528.0174560546875,37.42,1140592,3468,0.6191466450691223,328,0.001,142561,,
7503.96728515625,19136,1639.61878251,0.2972051501274109,-518.983642578125,37.53,1140736,3469,0.5375984907150269,328,0.001,142579,,
1389.614990234375,19140,1638.2661201500002,0.2987889051437378,-545.6074829101562,37.61,1140872,3469,-0.3770870864391327,328,0.001,142596,,
2988.07080078125,19144,1637.0675038800005,0.30066919326782227,-551.593017578125,37.73,1141048,3470,0.5442317128181458,328,0.001,142618,,
2974.531005859375,19148,1664.6205672299996,0.3027389943599701,-513.4185791015625,38.14,1141320,3471,0.28020307421684265,328,0.001,142652,,
2749.97998046875,19152,1665.9768863,0.3031160533428192,-451.105224609375,38.21,1141392,3471,0.16883349418640137,328,0.001,142661,,
1317.1224365234375,19156,1666.96745225,0.30337223410606384,-553.8786010742188,38.21,1141664,3472,0.06877191364765167,328,0.001,142695,,
1974.1644287109375,19160,1665.8042813199997,0.3036191463470459,-549.4046020507812,38.41,1141960,3473,-0.6373244524002075,328,0.001,142732,,
8718.671875,19164,1664.81216842,0.3037737309932709,-557.561767578125,38.79,1142184,3474,0.17131559550762177,328,0.001,142760,,
2892.52294921875,19168,1664.6416369499996,0.3040906488895416,-565.0381469726562,38.86,1142456,3475,0.09305590391159058,328,0.001,142794,,
6676.392578125,19172,1660.21558723,0.3045736849308014,-572.082763671875,39.64,1142584,3475,0.058551788330078125,328,0.001,142810,,
2651.464111328125,19176,1660.7866549900002,0.30686238408088684,-515.12646484375,39.7,1142872,3476,0.3826495409011841,328,0.001,142846,,
2110.423095703125,19180,1643.3119800300003,0.31000885367393494,-435.4884948730469,39.86,1143184,3477,-0.1849169135093689,328,0.001,142885,,
3831.271484375,19184,1654.16327781,0.31097543239593506,-517.894287109375,39.33,1143472,3478,-0.3185415267944336,328,0.001,142921,,
4052.1396484375,19188,1613.07304758,0.3109038472175598,-502.3297424316406,40.34,1143552,3478,-0.12160925567150116,328,0.001,142931,,
8741.6591796875,19192,1068.6484401100001,0.3106962740421295,-468.4547119140625,43.77,1143784,3479,-0.5935474634170532,328,0.001,142960,,
6165.421875,19196,1070.3855541799999,0.31006476283073425,-473.1075744628906,43.61,1143952,3479,-0.027317702770233154,328,0.001,142981,,
3973.366455078125,19200,1066.3662404299998,0.3094242215156555,-406.2935791015625,43.79,1144080,3480,-0.1460566222667694,328,0.001,142997,,
10980.392578125,19204,1066.3990490999997,0.3079755902290344,-451.81549072265625,43.82,1144296,3481,0.09227493405342102,328,0.001,143024,,
5229.24609375,19208,1068.03429141,0.3077404201030731,-462.0958251953125,43.67,1144344,3481,0.052525341510772705,328,0.001,143030,,
2155.263671875,19212,1072.6383953599998,0.30827072262763977,-464.67193603515625,43.46,1144624,3482,0.3565880358219147,328,0.001,143065,,
2118.063720703125,19216,1091.48330334,0.30938413739204407,-521.3966064453125,43.57,1144800,3482,0.15405023097991943,328,0.001,143087,,
3405.151611328125,19220,1107.85332649,0.31028279662132263,-489.0460510253906,43.68,1144936,3483,0.08887860178947449,328,0.001,143104,,
6687.029296875,19224,1157.7149909799998,0.31215211749076843,-533.0528564453125,44.16,1145208,3484,-0.039342641830444336,328,0.001,143138,,
1817.905517578125,19228,1189.06276973,0.3129347264766693,-523.73583984375,44.7,1145392,3484,-0.14121708273887634,328,0.001,143161,,
12022.8671875,19232,1208.8806795799999,0.313135027885437,-524.3409423828125,44.72,1145512,3485,-0.0886642187833786,328,0.001,143176,,
3596.2890625,19236,1209.42232451,0.3124275505542755,-542.7486572265625,44.77,1145792,3486,-0.7353968024253845,328,0.001,143211,,
4466.6171875,19240,1207.39189822,0.31169143319129944,-537.463134765625,44.94,1145888,3486,-0.3746923506259918,328,0.001,143223,,
1766.7069091796875,19244,1204.8259354199997,0.30952948331832886,-489.489990234375,45.16,1146168,3487,-0.7987639307975769,328,0.001,143258,,
3383.2373046875,19248,1204.90665672,0.3092215657234192,-520.2391357421875,45.07,1146208,3487,-0.11044004559516907,328,0.001,143263,,
2933.5908203125,19252,1169.7200962099998,0.3079959750175476,-484.944091796875,44.99,1146464,3488,-0.6323697566986084,328,0.001,143295,,
5120.37939453125,19256,1172.58217422,0.3070923388004303,-420.1490478515625,44.78,1146624,3488,-0.3902817368507385,328,0.001,143315,,
9607.123046875,19260,1173.22273047,0.30552938580513,-489.6759033203125,44.64,1146792,3489,-0.3017381429672241,328,0.001,143336,,
2455.84130859375,19264,1170.29867763,0.3033919632434845,-495.69256591796875,44.61,1147040,3490,0.05696567893028259,328,0.001,143367,,
3402.7041015625,19268,1170.21123012,0.30234530568122864,-500.3546447753906,44.57,1147152,3490,-0.03566637635231018,328,0.001,143381,,
3408.056640625,19272,1179.62548878,0.3008577823638916,-507.3468017578125,43.34,1147344,3491,-0.04650542140007019,328,0.001,143405,,
1968.61328125,19276,1178.37686891,0.3003074824810028,-546.3280029296875,43.39,1147496,3491,-0.49038854241371155,328,0.001,143424,,
2423.38623046875,19280,1196.8479810600002,0.3000243008136749,-479.27667236328125,43.14,1147632,3492,0.2028099000453949,328,0.001,143441,,
4018.011474609375,19284,1195.92298254,0.300610214471817,-484.3752746582031,43.04,1147816,3492,-0.04026159644126892,328,0.001,143464,,
4383.212890625,19288,1236.85665025,0.3017079532146454,-435.53192138671875,42.01,1148024,3493,0.254736989736557,328,0.001,143490,,
9323.79296875,19292,1779.6161468899998,0.3025566339492798,-470.8891906738281,38.69,1148176,3493,0.13620030879974365,328,0.001,143509,,
2258.882080078125,19296,1778.2058442100001,0.30271783471107483,-445.3731994628906,38.81,1148352,3494,0.0751693993806839,328,0.001,143531,,
1655.216552734375,19300,1781.4136756400005,0.3029324412345886,-506.16607666015625,38.69,1148552,3494,-0.03213772177696228,328,0.001,143556,,
4052.3359375,19304,1781.6806716900005,0.30299627780914307,-387.78662109375,38.72,1148680,3495,-0.347796231508255,328,0.001,143572,,
1743.3348388671875,19308,1780.2562303100005,0.3030645251274109,-460.477783203125,38.84,1148864,3496,0.14881522953510284,328,0.001,143595,,
2772.355712890625,19312,1779.00857339,0.30322524905204773,-504.2259521484375,38.97,1149024,3496,0.13502511382102966,328,0.001,143615,,
3553.32080078125,19316,1777.18111681,0.30321764945983887,-490.7392272949219,39.07,1149232,3497,-0.1815274953842163,328,0.001,143641,,
5491.54541015625,19320,1720.76753244,0.30321675539016724,-433.1982116699219,48.79,1149392,3497,0.5566392540931702,328,0.001,143661,,
4728.8115234375,19324,1719.9049064100002,0.30377233028411865,-432.09149169921875,48.82,1149600,3498,0.7475905418395996,328,0.001,143687,,
5310.2138671875,19328,1720.01593141,0.3046893775463104,-485.31939697265625,48.69,1149744,3498,0.2693592309951782,328,0.001,143705,,
1928.122314453125,19330,1719.7258919899996,0.306660920381546,-484.66094970703125,48.7,1150000,3499,0.13109976053237915,328,0.001,143737,,
,,,,,,1150000,,,,,,46.6,1759.3001983999998
2254.001220703125,19332,1718.5031665999995,0.3069877624511719,-448.83203125,48.86,1150048,3500,-0.17812776565551758,328,0.001,143743,,
1283.407470703125,19336,1716.3484951,0.30769994854927063,-491.5498352050781,49.03,1150232,3501,0.048560768365859985,328,0.001,143766,,
2166.38525390625,19340,1719.02008611,0.30856853723526,-531.7900390625,48.8,1150464,3501,0.27000948786735535,328,0.001,143795,,
3241.6650390625,19344,1720.9494647000001,0.3099237084388733,-543.6609497070312,48.54,1150648,3502,0.6554439067840576,328,0.001,143818,,
4758.5947265625,19348,1710.9704461100002,0.3116302490234375,-506.33038330078125,50.0,1150816,3502,0.410267174243927,328,0.001,143839,,
3575.6630859375,19352,1745.5549027900001,0.31311431527137756,-528.3175659179688,50.03,1151008,3503,-0.4015793204307556,328,0.001,143863,,
2896.24072265625,19356,1718.38037907,0.31445106863975525,-484.9583740234375,49.82,1151240,3504,0.16111236810684204,328,0.001,143892,,
1708.181640625,19360,1717.4517195399999,0.3159073293209076,-519.26025390625,50.0,1151464,3505,-0.06523159146308899,328,0.001,143920,,
1608.906494140625,19364,1724.15661269,0.31628191471099854,-465.70452880859375,49.71,1151704,3505,-0.18760567903518677,328,0.001,143950,,
5011.17333984375,19368,1723.9585511699997,0.3141319453716278,-430.44622802734375,49.75,1151992,3506,-0.7307140827178955,328,0.001,143986,,
2297.4755859375,19372,1720.4158104999997,0.3106805980205536,-541.2926025390625,49.9,1152264,3507,-0.643969714641571,328,0.001,144020,,
1965.21484375,19376,1704.4199088099997,0.30898186564445496,-475.2257385253906,51.39,1152392,3508,-0.8519093990325928,328,0.001,144036,,
6984.3203125,19380,1703.0989820599998,0.30536308884620667,-470.45709228515625,51.52,1152624,3509,-0.40157049894332886,328,0.001,144065,,
3184.25634765625,19384,1704.57524799,0.3012074828147888,-459.49102783203125,51.49,1152864,3509,-0.5583438873291016,328,0.001,144095,,
3340.754150390625,19388,1705.2571974900002,0.2993294894695282,-496.70074462890625,51.5,1152976,3510,0.052420444786548615,328,0.001,144109,,
4298.1416015625,19392,1708.32841984,0.29723310470581055,-394.4975280761719,51.44,1153224,3511,-0.8480411171913147,328,0.001,144140,,
2922.438720703125,19396,1709.85722063,0.29572853446006775,-492.79229736328125,51.27,1153416,3511,-0.09072434902191162,328,0.001,144164,,
2723.8544921875,19400,1709.6307176399996,0.2946152985095978,-514.8470458984375,51.29,1153576,3512,-0.7138209939002991,328,0.001,144184,,
1635.7138671875,19404,1708.9511865999996,0.29252105951309204,-540.9423217773438,51.36,1153832,3513,-0.6817679405212402,328,0.001,144216,,
5702.7236328125,19408,1684.3227728499996,0.2911490797996521,-492.18194580078125,56.56,1153968,3514,-0.7788852453231812,328,0.001,144233,,
2147.191650390625,19412,1683.9943991700002,0.2885379195213318,-490.134521484375,56.61,1154152,3514,-0.5426619648933411,328,0.001,144256,,
